Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D3:1]-[C;D2:2]-[N;D2:3]-[C;D2:4]>>[C;D3:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[C;D2:4]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:5]-[C;D1:4]	1	1	1404	CCCN(CCC)CCCCN1CCc2cc(CNCc3nccn3C)ccc2C1
[C;D3:1]-[C;D2:2]-[N;D2:3]-[C;D2:4]>>[C;D3:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[C;D2:4]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]	1	1	4375	CC(C)NC(=O)c1ccccc1Nc1nc(Nc2ccc(CNCCS(C)(=O)=O)cc2)ncc1F
[C;D3:1]-[C;D2:2]-[N;D2:3]-[C;D3:4]>>[C;D3:1]-[C;D2:2]-[Br;D1:5].[N;D1:3]-[C;D3:4]$[C;D3:1]-[C;D2:2]-[Br;D1:3]>>[Br;D1:3]-[N;D3:10]-1-[C;D3:5](=[O:4])-[C:6]-[C:7]-[C;D3:8]-1=[O:9].[C;D3:1]-[C;D1:2]$[C;D3:1]:[C;D3:3](:[C;D3:2])-[B;D3:4](-[O;D2:5])-[O;D2:6]>>[C;D3:1]:[C;D3:3](:[C;D3:2])-[Br;D1:7].[B;D3:4](-[O;D2:5])(-[O;D2:6])-[O;D2:11]-[C;D3:9](-[C:8])-[C:10]	1	1	1697	Cc1ccccc1NCc1cccc(C)c1B1OC(C)(C)C(C)(C)O1
[C;D3:1]-[C;D2:2]-[N;D2:3]-[C;D3:4]>>[C;D3:1]-[C;D2:2]-[Cl;D1:5].[N;D1:3]-[C;D3:4]$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D4:5](-[C;D1:4])(=[O;D1:6])=[O;D1:7].[C;D3:1]-[C;D2:2]-[O;D1:8]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:5]-[C;D1:4]	1	1	8512	COCN1c2cc(CNc3cc(C)nc4ccccc34)ccc2Sc2nccnc21
[C;D3:1]-[C;D2:2]-[N;D2:3]-[C;D3:4]>>[C;D3:1]-[C;D2:2]-[O;D2:13]-[S;D4:10](-[C:9]:1:[C:8]:[C:7]:[C:6](-[C:5]):[C:15]:[C:14]:1)(=[O:11])=[O:12].[N;D1:3]-[C;D3:4]$[C:1]-[C:2]:1:[C:3]:[C:4]:[C;D3:5](-[S;D4:6](=[O;D1:7])(=[O;D1:8])-[O;D2:9]-[C;D2:10]):[C:11]:[C:12]:1>>[C:1]-[C:2]:1:[C:3]:[C:4]:[C;D3:5](-[S;D4:6](=[O;D1:7])(=[O;D1:8])-[Cl;D1:13]):[C:11]:[C:12]:1.[O;D1:9]-[C;D2:10]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]	1	1	125	CC1CC(CNc2ccccc2)CCC1NCc1ccccc1
[C;D3:1]-[C;D2:2]-[N;D2:3]-[C;D3:4]>>[C;D3:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[C;D3:4]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D4:2](-[O;D2:3]-[Si;D2:8]-[C;D4:5](-[C:4])(-[C:6])-[C:7])(-[C;D1:9])-[C;D1:10]	1	1	1582	CC(=O)NCCc1ccc(Cl)c(CNC2CC2)c1
[C;D3:1]-[C;D2:2]-[N;D2:3]-[O;D1:4]>>[C;D3:1]-[C;D2:2]=[N;D2:3]-[O;D1:4]$[C;D3:1]-[C;D2:2]=[N;D2:3]-[O;D1:4]>>[C;D3:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[O;D1:4]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]	1	1	156	Cc1cccc(Nc2ccccc2CNO)c1C
[C;D3:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D3:1]-[C;D2:2]-[O;D2:13]-[S;D4:10](-[C:9]:1:[C:8]:[C:7]:[C:6](-[C:5]):[C:15]:[C:14]:1)(=[O:11])=[O:12].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](=[O;D1:4])(=[O;D1:5])-[C;D3:6]:1:[C:7]:[C:8]:[C:9](-[C:10]):[C:11]:[C:12]:1>>[S;D4:3](=[O;D1:4])(=[O;D1:5])(-[C;D3:6]:1:[C:7]:[C:8]:[C:9](-[C:10]):[C:11]:[C:12]:1)-[Cl;D1:13].[C;D2:1]-[O;D1:2]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]	1	1	322	CON=C1CN(C(=O)OCc2ccccc2)CC1CN=[N+]=[N-]
[C;D3:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[Si;D4:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])(-[C;D3:8]:1:[C:9]:[C:10]:[C:11]:[C:12]:[C:13]:1)-[C;D3:14]:2:[C:15]:[C:16]:[C:17]:[C:18]:[C:19]:2	1	1	6169	C=C1[C@@H](OC(C)=O)C[C@H]2[C@H](CN=[N+]=[N-])[C@@H]([C@@]3(C)CC[C@H](OC(C)=O)C[C@@H]3COC(C)=O)CC[C@]12C
[C;D3:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D2:3]-[C;D1:4])=[O;D1:5]	1	1	7593	Cc1cc(CN=[N+]=[N-])cc(Br)n1
[C;D3:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[N;D2:2]-[C;D3:3]:1:[N;D2:4]:[C:5]:[N:6]:[C:7]:[C;D3:8]:1>>[C;D3:3]:1(:[N;D2:4]:[C:5]:[N:6]:[C:7]:[C;D3:8]:1)-[Cl;D1:9].[C;D3:1]-[N;D1:2]	1	1	1051	CC(C)(C)[C@@H](CN=[N+]=[N-])Nc1nc(Cl)ncc1F
[C;D3:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[O;D2:2]-[C;D3:3](-[C;D2:4]-[O;D1:5])-[C;D2:6]>>[O;D1:5]-[O;D2:9]-[C;D3:8](=[O:7])-[C:10]:1:[C:11]:[C:12]:[C:13]:[C:14](-[Cl:15]):[C:16]:1.[C;D3:1]-[O;D1:2].[C;D2:3](=[C;D1:4])-[C;D2:6]	1	1	492	Cc1cc2c(c3ccc(=O)[nH]c13)OC(CN=[N+]=[N-])C2
[C;D3:1]-[C;D2:2]-[N;D3:3](-[C;D1:4])-[C;D1:5]>>[C;D3:1]-[C;D2:2]-[O;D2:14]-[S;D4:11](-[C:10]:1:[C:9]:[C:8]:[C:7](-[C:6]):[C:16]:[C:15]:1)(=[O:12])=[O:13].[N;D2:3](-[C;D1:4])-[C;D1:5]$[C;D2:1]-[O;D2:2]-[S;D4:3](=[O;D1:4])(=[O;D1:5])-[C;D3:6]:1:[C;D2:7]:[C;D2:8]:[C;D3:9](-[C;D1:10]):[C;D2:11]:[C;D2:12]:1>>[S;D4:3](=[O;D1:4])(=[O;D1:5])(-[C;D3:6]:1:[C;D3:9](:[C;D2:8]:[C;D2:7]:[C;D2:11]:[C;D2:12]:1)-[C;D1:10])-[Cl;D1:13].[C;D2:1]-[O;D1:2]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:5]-[C;D1:4]	1	1	1167	COc1cccc(C2C(CN(C)C)CC(=O)N2c2ccccc2)c1
[C;D3:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D2:5]>>[C;D3:1]-[C;D2:2]-[Br;D1:6].[N;D2:3](-[C;D2:4])-[C;D2:5]$[C;D3:1]-[C;D2:2]-[Br;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:4].[Br;D0:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D2:2]=[O;D1:3]	1	1	5324	CCOc1ccc(CN2CCc3cc(C(C)NC(C)=O)ccc3C2)c(C)c1
[C;D3:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D2:5]>>[C;D3:1]-[C;D2:2]-[Br;D1:6].[N;D3:3](-[C;D2:4])(-[C;D2:5])-[C;D3:12](-[O;D2:11]-[C:8](-[C:7])(-[C:9])-[C:10])=[O;D1:13]$[C;D3:1]-[C;D2:2]-[Br;D1:3]>>[Br;D1:3]-[P;D3:5](-[Br;D1:4])-[Br;D1:6].[C;D3:1]-[C;D2:2]-[O;D1:7]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D2:2]=[O;D1:3]	1	1	679	C=CCOc1ccc(CN2CCC(CCOc3ccccc3)(C(=O)OCC)CC2)cc1Cl
[C;D3:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D2:5]>>[C;D3:1]-[C;D2:2]-[Cl;D1:6].[N;D2:3](-[C;D2:4])-[C;D2:5]$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D3:5](=[O;D1:4])-[Cl;D1:6].[C;D3:1]-[C;D2:2]-[O;D1:7]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[Si;D4:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])(-[C;D1:8])-[C;D1:9]	1	1	1031	CCCN(Cc1nc2cc(CN3CCOCC3)ccc2n1CCC)C(=O)c1cc(F)ccc1F
[C;D3:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D2:5]>>[C;D3:1]-[C;D2:2]-[Cl;D1:6].[N;D2:3](-[C;D2:4])-[C;D2:5]$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D4:5](-[C;D1:4])(=[O;D1:6])=[O;D1:7].[C;D3:1]-[C;D2:2]-[O;D1:8]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]	1	1	1960	CCOc1cc(CN2CCC3(CC2)CNC(=O)C3)cc(OCC)c1-c1ccc(F)cc1
[C;D3:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D2:5]>>[C;D3:1]-[C;D2:2]=[O;D1:6].[N;D2:3](-[C;D2:4])-[C;D2:5]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[Si;D4:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])(-[C;D1:8])-[C;D1:9]	1	1	325	CCOc1cc(CN2CCC(Nc3nc(NCCO)nc(OC)n3)CC2)cc(OCC)c1F
[C;D3:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D2:5]>>[C;D3:1]-[C;D2:2]=[O;D1:6].[N;D2:3](-[C;D2:4])-[C;D2:5]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]=[C;D1:4].[O;D1:3]=[O;D2+:6]-[O;D1-:5]$[C;D3:1]-[C;D4:2]-1(-[C;D2:3]#[N:4])-[C;D2:5]-[C;D2:6]-1>>[C;D2:5](-[C;D2:6]-[Br;D1:8])-[Cl;D1:7].[C;D3:1]-[C;D2:2]-[C;D2:3]#[N:4]	1	1	513	N#CC1(c2ccc(CN3CCCC3)cc2)CC1
[C;D3:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D2:5]>>[N;D3:3](-[C;D2:4])(-[C;D2:5])-[C;D3:11](-[O;D2:10]-[C:7](-[C:6])(-[C:8])-[C:9])=[O;D1:12].[C;D3:1]-[C;D2:2]=[O;D1:13]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[Si;D4:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])(-[C;D1:8])-[C;D1:9]	1	1	1292	CCOc1cc(CN2CCC(Nc3nc4cc(OCC#N)ccc4o3)CC2)cc(OCC)c1F
[C;D3:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D3:6](-[C:5])=[O:7]>>[C;D3:1]-[C;D2:2]-[Br;D1:8].[N;D2:3](-[C;D2:4])-[C;D3:6](-[C:5])=[O:7]$[C;D3:1]-[C;D2:2]-[Br;D1:3]>>[Br;D1:3]-[P;D3:5](-[Br;D1:4])-[Br;D1:6].[C;D3:1]-[C;D2:2]-[O;D1:7]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D2:2]=[O;D1:3]	1	1	3753	CCS(=O)(=O)c1ccc(Oc2c(C)cccc2CN2CCCC2=O)c(Br)c1
[C;D3:1]-[C;D2:2]-[N;D3:3](-[C;D3:4](=[O:5])-[O:6]-[C:7](-[C:8])(-[C:9])-[C:10])-[C;D3:11](=[O:12])-[O:13]-[C:14](-[C:15])(-[C:16])-[C:17]>>[C;D3:1]-[C;D2:2]-[Br;D1:18].[N;D2:3](-[C;D3:4](=[O:5])-[O:6]-[C:7](-[C:8])(-[C:9])-[C:10])-[C;D3:11](=[O:12])-[O:13]-[C:14](-[C:15])(-[C:16])-[C:17]$[C;D3:1]-[C;D2:2]-[Br;D1:3]>>[Br;D1:3]-[N;D3:10]-1-[C;D3:5](=[O:4])-[C:6]-[C:7]-[C;D3:8]-1=[O:9].[C;D3:1]-[C;D1:2]$[C;D3:1]-[C;D2:2]#[N;D1:3]>>[C;D3:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]	1	1	1590	COc1cc(C#N)cc(OC)c1CN(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C
[C;D3:1]-[C;D2:2]-[N;D3:3]-1-[C;D2:4]-[C;D2:5]-[O;D2:6]-[C;D3:7]-1=[O;D1:8]>>[C;D3:1]-[C;D2:2]-[Br;D1:9].[N;D2:3]=1-[C;D3:4](-[C;D2:5]-[O;D2:6]-[C;D2:7]=1)=[O;D1:8]$[C;D3:1]-[C;D2:2]-[Br;D1:3]>>[Br;D1:3]-[P;D3:5](-[Br;D1:4])-[Br;D1:6].[C;D3:1]-[C;D2:2]-[O;D1:7]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D2:2]=[O;D1:3]	1	1	5232	CC(C(=O)O)c1cccc(Oc2ccc(C(F)(F)F)cc2CN2CCOC2=O)c1
[C;D3:1]-[C;D2:2]-[N;D3:3]-1-[C;D3:4](=[O:5])-[C:6]:[C:7]-[C;D3:8]-1=[O:9]>>[C;D3:1]-[C;D2:2]-[Br;D1:10].[N;D2:3]-1-[C;D3:4](=[O:5])-[C:6]:[C:7]-[C;D3:8]-1=[O:9]$[C;D3:1]-[C;D2:2]-[Br;D1:3]>>[Br;D1:3]-[N;D3:10]-1-[C;D3:5](=[O:4])-[C:6]-[C:7]-[C;D3:8]-1=[O:9].[C;D3:1]-[C;D1:2]$[O:1]-[C:2](=[O:3])-[C;D3:4]:1:[C:5]:[C:6]:[C;D3:8](:[C:7]):[N;D3:9]:1-[C;D3:10](=[O;D1:11])-[O;D2:12]-[C:13](-[C:14])(-[C:15])-[C:16]>>[C;D3:10](=[O;D1:11])(-[O;D2:12]-[C:13](-[C:14])(-[C:15])-[C:16])-[O;D2:24]-[C;D3:22](-[O:21]-[C:18](-[C:17])(-[C:19])-[C:20])=[O:23].[O:1]-[C:2](=[O:3])-[C;D3:4]:1:[C:5]:[C:6]:[C;D3:8](:[C:7]):[N;D2:9]:1	1	1	1469	COC(=O)c1cc2cc(CN3C(=O)c4ccccc4C3=O)cc([N+](=O)[O-])c2n1C(=O)OC(C)(C)C
[C;D3:1]-[C;D2:2]-[N;D3:3]-1-[C;D3:4](=[O:5])-[C:6]:[C:7]-[C;D3:8]-1=[O:9]>>[C;D3:1]-[C;D2:2]-[Cl;D1:10].[N;D2:3]-1-[C;D3:4](=[O:5])-[C:6]:[C:7]-[C;D3:8]-1=[O:9]$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[C;D3:5](-[Cl;D1:4])-[Cl;D1:6].[C;D3:1]-[C;D2:2]-[O;D1:7]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]	1	1	397	COc1cc(-c2cc(CN3C(=O)c4ccccc4C3=O)ccn2)cc(OC)c1OC
[C;D3:1]-[C;D2:2]-[N;D3:3]-1-[C;D3:4](=[O:5])-[N:6]-[C:7](=[O:8])-[C;D4:9]-1>>[C;D3:1]-[C;D2:2]-[Cl;D1:10].[N;D2:3]-1-[C;D3:4](=[O:5])-[N:6]-[C:7](=[O:8])-[C;D4:9]-1$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D4:5](-[C;D1:4])(=[O;D1:6])=[O;D1:7].[C;D3:1]-[C;D2:2]-[O;D1:8]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]	1	1	3238	COc1ccc2nccc(CN3C(=O)N(c4ccc(OC(F)(F)F)cc4)C(=O)C3(C)C)c2c1
[C;D3:1]-[C;D2:2]-[N;D3:3]:1:[C;D2:4]:[C:5]:[N:6]:[C;D2:7]:1>>[C;D3:1]-[C;D2:2]-[Cl;D1:8].[N;D2:3]:1:[C;D2:4]:[C:5]:[N:6]:[C;D2:7]:1$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D4:5](-[C;D1:4])(=[O;D1:6])=[O;D1:7].[C;D3:1]-[C;D2:2]-[O;D1:8]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D2:3]-[C;D1:4])=[O;D1:5]	1	1	9798	CC1Oc2ccc(Cn3ccnc3)cc2NC1=O
[C;D3:1]-[C;D2:2]-[N;D3:3]:1:[C;D2:4]:[C:5]:[N:6]:[C;D2:7]:1>>[C;D3:1]-[C;D2:2]-[O;D2:12]-[S;D4:9](-[C:8])(=[O:10])=[O:11].[N;D2:3]:1:[C;D2:4]:[C:5]:[N:6]:[C;D2:7]:1$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D3:16]-1-[C;D3:5](=[O:4])-[O:6]-[C:7]-[C;D3:8]-1-[C:9]-[C:10]:2:[C:11]:[C:12]:[C:13]:[C:14]:[C:15]:2	1	1	1781	C=CC[C@H](Cn1ccnc1)c1ccc(Cl)c(Cl)c1
[C;D3:1]-[C;D2:2]-[N;D3:3]:1:[C;D2:4]:[N:5]:[C:6]:[C;D3:8]:1:[N:7]>>[C;D3:1]-[C;D2:2]-[Br;D1:9].[N;D2:3]:1:[C;D2:4]:[N:5]:[C:6]:[C;D3:8]:1:[N:7]$[C;D3:1]-[C;D2:2]-[Br;D1:3]>>[Br;D1:3]-[C;D4:5](-[Br;D1:4])(-[Br;D1:6])-[Br;D1:7].[C;D3:1]-[C;D2:2]-[O;D1:8]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[C;D3:4](-[C;D1:3])=[O;D1:5]	1	1	3890	CC(=O)OC[C@@H]1CC=CC[C@@H]1Cn1cnc2c(OCc3ccccc3)nc(N)nc21
[C;D3:1]-[C;D2:2]-[N;D3:3]:1:[C;D2:4]:[N:5]:[C:6]:[C;D3:8]:1:[N:7]>>[C;D3:1]-[C;D2:2]-[Cl;D1:9].[N;D2:3]:1:[C;D2:4]:[N:5]:[C:6]:[C;D3:8]:1:[N:7]$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D4:5](-[C;D1:4])(=[O;D1:6])=[O;D1:7].[C;D3:1]-[C;D2:2]-[O;D1:8]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]	1	1	167	CSc1nc2ccc(Cn3cnc4cccnc43)cc2s1
[C;D3:1]-[C;D2:2]-[N;D3:3]>>[C;D3:1]-[C;D3:2](-[N;D3:3])=[O;D1:4]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D2:5])-[C;D2:6]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:7].[N;D2:4](-[C;D2:5])-[C;D2:6]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	1	1	606	CC(CN1CCN(Cc2ccccc2)CC1)c1ccccc1F
[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D2:2]=[O;D1:3]$[C;D3:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C;D3:5]>>[C;D2:3](=[O;D1:4])-[N;D3:7](-[C;D1:6])-[C;D1:8].[C;D3:1]:[C;D2:2]:[C;D3:5]$[C;D1:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D1:1]-[C;D3:2](=[O;D1:3])-[O;D2:9]-[C;D3:7](-[C:6])=[O:8].[N;D1:4]-[C;D3:5]	1	1	296	CC(=O)Nc1ccc(Cl)c(CO)c1F
[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D2:2]=[O;D1:3]$[C;D3:1]:[C;D3:3](:[C;D3:2])-[C;D2:4]=[O;D1:5]>>[C;D2:4](=[O;D1:5])-[N;D3:7](-[C;D1:6])-[C;D1:8].[C;D3:1]:[C;D2:3]:[C;D3:2]$[C;D3:1]-[O;D2:2]-[Si;D4:3](-[C;D3:4])(-[C;D3:5])-[C;D4:6]>>[Si;D4:3](-[C;D3:4])(-[C;D3:5])(-[C;D4:6])-[Cl;D1:7].[C;D3:1]-[O;D1:2]	1	1	2596	COc1cc(O[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)cc(OC)c1CO
[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[C;D3:8](-[C;D3:6](=[O:5])-[Cl:7])=[O;D1:9].[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:10]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	1	1	4568	COc1ccc(Cn2nnc(-c3cccc(CO)c3)n2)cc1
[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[C;D3:8](-[C;D3:6](=[O:5])-[Cl:7])=[O;D1:9].[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:10]$[C;D3:1]:[C;D3:3](:[C;D3:2])-[C;D3:4](=[O;D1:5])-[O;D1:6]>>[C;D3:1]:[C;D3:3](:[C;D3:2])-[Br;D1:7].[C;D2:4](=[O;D1:5])=[O;D1:6]	1	1	5951	CC(C)c1cccc(C(C)C)c1CO
[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]$[C;D2:1]-[N;D3:2](-[C;D3:3](-[C;D3:4])-[C;D3:5])-[C;D2:6]>>[C;D3:3](-[C;D3:4])(-[C;D3:5])-[Br;D1:7].[C;D2:1]-[N;D2:2]-[C;D2:6]$[C;D2:1]-[N;D2:2]-[C;D2:3]>>[C;D2:1]-[N;D3:2](-[C;D2:3])-[C;D3:8](-[C;D3:7]:1:[C:6]:[C:5]:[C:4]:[C:16]:[C:15]:1)-[C;D3:9]:2:[C:10]:[C:11]:[C:12]:[C:13]:[C:14]:2	1	1	2129	CC(C)(F)C(c1cc(F)cc(CO)c1)C1CN(C(c2ccc(Cl)cc2)c2cccc(C#N)c2)C1
