Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D4:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D4:1]-[C;D2:2]-[I;D1:5].[N;D1-:3]=[N;D2+:4]$[C;D4:1]-[C;D2:2]-[I;D1:3]>>[I;D1:3]-[I;D1:4].[C;D4:1]-[C;D2:2]-[O;D1:5]	1	1	254	Cc1ccc(C(F)(F)CN=[N+]=[N-])nc1
[C;D4:1]-[C;D2:2]-[N;D2:3]>>[C;D4:1]-[C;D3:2](-[N;D2:3])=[O;D1:4]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D2:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D2:5]	1	1	6765	CC1(CNCc2ccccc2)c2ccccc2Oc2ccccc21
[C;D4:1]-[C;D2:2]-[N;D2:3]>>[C;D4:1]-[C;D3:2](-[N;D2:3])=[O;D1:4]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D2:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:8]-[C;D2:7]-[C:6].[N;D1:4]-[C;D2:5]	1	1	2643	CC(F)(F)CNCCO
[C;D4:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D2:5]>>[C;D4:1]-[C;D2:2]=[O;D1:6].[N;D2:3](-[C;D2:4])-[C;D2:5]$[C;D4:1]-[C;D2:2]=[O;D1:3]>>[C;D4:1]-[C;D2:2]-[O;D1:3]	1	1	5914	Cn1cc(-c2cccc(C3(CN4CCCC4)CCN(c4ncnc5[nH]cnc45)CC3)c2)cn1
[C;D4:1]-[C;D2:2]-[N;D3:3]>>[C;D4:1]-[C;D3:2](-[N;D3:3])=[O;D1:4]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D2:5])-[C;D2:6]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:7].[N;D2:4](-[C;D2:5])-[C;D2:6]	1	1	3227	CN1CCC(CN2CCN(Cc3ccccc3)CC2)(c2ccccc2)CC1
[C;D4:1]-[C;D2:2]-[O;D1:3]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:5]-[C;D1:4]$[C;D3:1]-[C;D3:2](-[N;D1:3])-[C;D3:4]>>[C;D3:1]-[C;D3:2](-[C;D3:4])=[O;D1:5].[N;D0:3]	1	1	6243	NC1C2CC3CC1CC(CO)(C3)C2
[C;D4:1]-[C;D2:2]-[O;D1:3]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:5]-[C;D1:4]$[C;D3:1]-[N;D2:2]-[C;D3:3]:1:[N;D2:4]:[C;D3:5]:2:[C;D2:6]:[C:7]:[C:8]:[N;D2:9]:[C;D3:10]:2:[O;D2:11]:1>>[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:12].[N;D1:4]-[C;D3:5]:1:[C;D2:6]:[C:7]:[C:8]:[N;D2:9]:[C;D3:10]:1-[O;D1:11]	1	1	6657	CCOC[C@H](C)Nc1nc2ccc(-c3nc(C4(CO)CC4)[nH]c3-c3ccc(F)cc3F)nc2o1
[C;D4:1]-[C;D2:2]-[O;D1:3]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:5]-[C;D1:4]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:4]-[C;D1:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[O;D1:4]-[C;D1:5]	1	1	536	CCCn1c(=O)c2[nH]c(C34CCC(CO)(CC3)CC4)nc2n(CCC)c1=O
[C;D4:1]-[C;D2:2]-[O;D1:3]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:5]-[C;D1:4]$[C;D4:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D1:6].[C;D4:1]-[N;D1:2]	1	1	1327	O=C(NC12CC3CC(CC(CO)(C3)C1)C2)c1cccc(Cl)c1
[C;D4:1]-[C;D2:2]-[O;D1:3]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]$[O:1]-[C;D3:2](=[O:3])-[C;D4:4](-[F;D1:5])(-[F;D1:6])-[C;D3:7](:[N;D2:8]:[C:9]:[C:10]):[C;D2:11]>>[O:1]-[C;D3:2](=[O:3])-[C;D4:4](-[F;D1:5])(-[F;D1:6])-[Br;D1:12].[C;D3:7](:[N;D2:8]:[C:9]:[C:10])(:[C;D2:11])-[Br;D1:13]	1	1	254	Cc1ccc(C(F)(F)CO)nc1
[C;D4:1]-[C;D2:2]=[C;D2:3]-[C;D3:4]>>[C;D4:1]-[C;D2:2]-[C;D3:3](-[C;D3:4])-[O;D1:5]$[C;D2:1]-[C;D3:2](-[O;D1:3])-[C;D3:4]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[C;D3:4]	1	1	1216	CC1(C)C=Cc2cc(OCc3ccccc3)ccc2O1
[C;D4:1]-[C;D2:2]=[N;D2:3]-[C;D3:4]>>[C;D4:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[C;D3:4]$[C;D4:1]-[C;D2:2]=[O;D1:3]>>[C;D4:1]-[C;D2:2]#[N;D1:4].[O;D1:3]=[C;D3:12](-[C;D3:10](-[C:8](-[C:6](=[O:5])-[O:7])-[O:9])-[O:11])-[O;D1:13]	1	1	4762	COc1ccccc1CC(O)(C=Nc1cc(F)cc2nc(C)ncc12)C(F)(F)F
[C;D4:1]-[C;D2:2]=[N;D2:3]-[O;D1:4]>>[C;D4:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[O;D1:4]$[C;D4:1]-[C;D2:2]=[O;D1:3]>>[C;D4:1]-[C;D2:2]-[O;D1:3]	1	1	4690	CC(C)(C)OC(=O)N[C@@](C)(C=NO)Cc1ccccc1
[C;D4:1]-[C;D2:2]=[O;D1:3]>>[C;D4:1]-[C;D2:2]#[N;D1:4].[O;D1:3]-[C;D3:12](-[C;D3:10](-[C:8](-[C:6](=[O:5])-[O:7])-[O:9])-[O:11])=[O;D1:13]$[C;D2:1]-[C;D4:2](-[C;D2:3]#[N:4])(-[C;D2:5]-[C;D3:6])-[C;D2:7]>>[C;D2:5](-[C;D3:6])-[Br;D1:8].[C;D2:1]-[C;D3:2](-[C;D2:3]#[N:4])-[C;D2:7]	1	1	3644	CN(C)C(=O)N1CC2CC(C=O)(CC3CCCCC3)CC2C1
[C;D4:1]-[C;D2:2]=[O;D1:3]>>[C;D4:1]-[C;D2:2]-[O;D1:3]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[C;D3:6]-1-[C;D2:5]-[C:4]-[C:3]-[C:8]-[O;D2:7]-1	1	1	3275	CC(C)(C)OC(=O)Nc1cc(C(C)(C)C=O)no1
[C;D4:1]-[C;D2:2]=[O;D1:3]>>[C;D4:1]-[C;D2:2]-[O;D1:3]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[Si;D4:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])(-[C;D1:8])-[C;D1:9]	1	1	2004	COc1ccc(CN2CC3(C=O)CC3C2=O)c(OC)c1
[C;D4:1]-[C;D2:2]=[O;D1:3]>>[C;D4:1]-[C;D2:2]-[O;D1:3]$[C;D4:1]-[C;D2:2]-[O;D1:3]>>[C;D4:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	1	1	3087	CC(C)(C=O)C(c1ccccc1)c1ccc2c(cnn2-c2ccc(F)cc2)c1
[C;D4:1]-[C;D2:2]=[O;D1:3]>>[C;D4:1]-[C;D2:2]-[O;D1:3]$[C;D4:1]-[C;D2:2]-[O;D1:3]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]	1	1	1080	CC(C)(C)OC(=O)N1CC(Cc2ccccc2)C(F)(C=O)C1
[C;D4:1]-[C;D3:2](-[N;D1:3])-[C;D3:4](:[C;D2:5]):[C;D2:6]>>[C;D4:1]-[C;D2:2]#[N;D1:3].[C;D3:4](:[C;D2:5])(:[C;D2:6])-[Li;D1:7]$[C;D3:1]-[N;D3:3](-[C;D2:2])-[C;D4:4](-[C;D1:5])(-[C;D1:6])-[C;D2:7]#[N;D1:8]>>[C;D3:4](-[C;D1:5])(-[C;D1:6])=[O;D1:9].[C;D1:7]#[N;D1:8].[C;D3:1]-[N;D2:3]-[C;D2:2]	1	1	2342	CC1CCCN1C(C)(C)C(N)c1ccccc1
[C;D4:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]>>[C;D4:1]-[C;D3:2](=[O;D1:4])-[Cl;D1:5].[N;D0:3]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:8]	1	1	5354	CCCC(C)(C)C(N)=O
[C;D4:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]>>[C;D4:1]-[C;D3:2](=[O;D1:4])-[O;D1:5].[N;D2:3]:1:[N;D3:7](-[O;D1:6]):[C;D3:8]:2:[C:9]:[C:10]:[C:11]:[C:12]:[C;D3:13]:2:[N;D2:14]:1$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	1	1	3774	CC(C)C1CC1(CNC(=O)OC(C)(C)C)C(N)=O
[C;D4:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]>>[O;D1:4]-[O;D1:5].[C;D4:1]-[C;D2:2]#[N;D1:3]$[C;D2:1]-[N;D3:2](-[C;D4:3](-[C;D1:4])(-[C;D1:5])-[C;D2:6]#[N;D1:7])-[C;D2:8]>>[C;D3:3](-[C;D1:4])(-[C;D1:5])=[O;D1:9].[C;D1:6]#[N;D1:7].[C;D2:1]-[N;D2:2]-[C;D2:8]	1	1	1900	CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CN(C(C)(C)C(N)=O)C3)ccc1-2
[C;D4:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]>>[O;D1:4]-[S;D4:6](=[O;D1:5])(=[O;D1:7])-[O;D1:8].[C;D4:1]-[C;D2:2]#[N;D1:3]$[C;D2:1]-[C;D4:2](-[O;D1:3])(-[C;D2:4]#[N;D1:5])-[C;D2:6]>>[C;D1:4]#[N;D1:5].[C;D2:1]-[C;D3:2](=[O;D1:3])-[C;D2:6]	1	1	6822	CN1CCC(O)(C(N)=O)CC1
[C;D4:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]>>[O;D1:4]=[S;D4:6](=[O;D1:5])(-[O;D1:7])-[O;D1:8].[C;D4:1]-[C;D2:2]#[N;D1:3]$[C;D2:1]-[N;D2:2]-[C;D4:3](-[C;D2:4]#[N;D1:5])(-[C;D2:6])-[C;D2:7]>>[C;D3:3](-[C;D2:6])(-[C;D2:7])=[O;D1:8].[C;D1:4]#[N;D1:5].[C;D2:1]-[N;D1:2]	1	1	1575	CCNC1(C(N)=O)CCN(Cc2ccccc2)CC1
[C;D4:1]-[C;D3:2](-[N;D1:3])=[S;D1:4]>>[S;D1:4]=[P;D4:14]-1(-[S;D2:13]-[P:11](-[C:10]:2:[C:9]:[C:8]:[C:7](-[O:6]-[C:5]):[C:25]:[C:24]:2)(=[S:12])-[S;D2:23]-1)-[C;D3:15]:3:[C:16]:[C:17]:[C:18](-[O:19]-[C:20]):[C:21]:[C:22]:3.[C;D4:1]-[C;D3:2](-[N;D1:3])=[O;D1:26]$[C;D4:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]>>[N;D3:3](-[C;D1:5])(-[C;D1:6])-[C;D2:7]=[O;D1:8].[C;D4:1]-[C;D3:2](=[O;D1:4])-[O;D1:9]	1	1	7184	CC(C)(C(N)=S)C(F)(F)F
[C;D4:1]-[C;D3:2](-[N;D3:3](-[C;D2:4])-[C;D2:5])-[C;D3:6]>>[C;D4:1]-[C;D3:2](-[C;D3:6])-[O;D1:7].[N;D2:3](-[C;D2:4])-[C;D2:5]$[C;D4:1]-[C;D3:2](-[O;D1:3])-[C;D3:4]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[C;D3:4]	1	1	1881	COc1cccc2c1CC(C)(C)C2N1CCCCC1
[C;D4:1]-[C;D3:2](-[N;D3:3]:1:[C;D2:4]:[N:5]:[C:6]:[C;D3:7]:1:[C:8])=[C;D3:9](-[C:10]=[O:11])-[C:12]>>[C;D4:1]-[C;D3:2](=[C;D3:9](-[C:10]=[O:11])-[C:12])-[Cl;D1:13].[N;D2:3]:1:[C;D2:4]:[N:5]:[C:6]:[C;D3:7]:1:[C:8]$[C;D4:1]-[C;D3:2](-[Cl;D1:3])=[C;D3:4](-[C;D2:5]=[O;D1:6])-[C;D2:7]>>[C;D2:5](=[O;D1:6])-[N;D3:9](-[C;D1:8])-[C;D1:10].[Cl;D1:3]-[P;D4:12](=[O;D1:11])(-[Cl;D1:13])-[Cl;D1:14].[C;D4:1]-[C;D3:2](-[C;D2:4]-[C;D2:7])=[O;D1:15]	1	1	2589	CC(=O)O[C@@H]1CC[C@]2(C)C3CC[C@]4(C)C(n5cnc6ccccc65)=C(C=O)CC4C3CC[C@@H]2C1
[C;D4:1]-[C;D3:2](=[N;D1:3])-[N;D2:4]-[O;D1:5]>>[C;D4:1]-[C;D2:2]#[N;D1:3].[N;D1:4]-[O;D1:5]$[C;D4:1]-[C;D2:2]#[N;D1:3]>>[C;D4:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]	1	1	5571	CC(C)(C)OC(=O)NCC1(C(=N)NO)CC12CCCCC2
[C;D4:1]-[C;D3:2](=[N;D2:3]-[C;D2:4])-[C;D3:7](:[C;D3:5]):[C;D2:6]>>[C;D4:1]-[C;D3:2](-[N;D2:3]-[C;D2:4])=[O;D1:8].[C;D3:5]:[C;D2:7]:[C;D2:6]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D2:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D2:5]	1	1	8928	COc1cc(Cl)ccc1C1(C2=NCCc3ccc(OCc4ccccc4)cc32)CCC1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[C;D2:6]-[Cl;D1:5].[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:7]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	1	1	416	CC(C)(C(=O)Cl)c1cc(Cl)cc(Cl)c1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:8]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[C;D4:1]-[C;D2:2]#[N;D1:5].[O;D1:3]-[C;D2:8]-[C;D2:7]-[O:6].[O;D0:4]	1	1	1136	Cc1csc(C2(C(=O)Cl)CCCC2)c1Cl
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D2:5]-[C:6](=[O:7])-[N:8]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:9].[N;D1:4]-[C;D2:5]-[C:6](=[O:7])-[N:8]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	1	1	9489	COC(=O)NC(CCS(C)(=O)=O)(Cc1cccc(C#N)c1)C(=O)NCC(=O)NCc1ccc(C#N)s1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D2:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D2:5]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	1	1	7053	CC(C)(C)OC(=O)N1CCC(Cc2ccc(-c3ccccc3)cc2)(C(=O)NCC2CCCCC2)CC1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D2:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D2:5]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]	1	1	2109	O=C(NC1(C(=O)NCc2ccc(Oc3ccc(Br)cc3Cl)cc2)CC1)c1cncnc1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5](:[N:6]):[C:7]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:8].[N;D1:4]-[C;D3:5](:[N:6]):[C:7]$[N:1]:[C;D2:2]:[C;D3:3](-[C;D3:4](:[C;D2:5]):[C;D2:6]):[C;D2:7]>>[N:1]:[C;D2:2]:[C;D3:3](:[C;D2:7])-[Br;D1:8].[C;D3:4](:[C;D2:5])(:[C;D2:6])-[B;D3:10](-[O;D1:9])-[O;D1:11]	1	1	1660	CC(C)(C)C(=O)Nc1ccc(-c2ccccc2)cn1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5](:[N:6]):[S:7]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:8].[N;D1:4]-[C;D3:5](:[N:6]):[S:7]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	1	1	8532	CC(C)(C(=O)Nc1nccs1)C(c1ccccc1)c1ccc2c(-c3ccccc3)n[nH]c2c1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]-[C:6](=[O:7])-[N:8]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:9].[N;D1:4]-[C;D3:5]-[C:6](=[O:7])-[N:8]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	1	1	8777	C=C(Cl)CC1(C(=O)N[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)N(C)C)CCCC1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]:[C:7]:[N:6]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:8].[N;D1:4]-[C;D3:5]:[C:7]:[N:6]$[C;D3:1](-[N;D1:2]):[C:3]:[N:4]>>[C;D3:1](-[N;D3+:2](=[O;D1:5])-[O;D1-:6]):[C:3]:[N:4]	1	1	2271	CC[C@@](C)(NC(=O)OC(C)(C)C)C(=O)Nc1ccc(Oc2cccc3c2CC(C)CO3)nc1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:6].[N;D1:4]-[C;D3:5]$[C;D3:1]-[C;D3:2]-1-[C;D2:3]-[C;D3:4](:[C;D2:5]):[C;D3:7](:[C;D2:6])-[N;D2:8]-1>>[C;D3:1]-[C;D3:2]:1:[C;D2:3]:[C;D3:4](:[C;D2:5]):[C;D3:7](:[C;D2:6]):[N;D2:8]:1	1	1	6481	CC(C)(C)C(=O)Nc1ccc(Cl)cc1C1Cc2ccccc2N1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:6].[N;D1:4]-[C;D3:5]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	1	1	730	CCC(C)(C)C(=O)Nc1cc(NC(C)=O)ccc1NCC1CCOCC1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D3:5]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:9]-[C;D3:8]:1:[C:7]:[C:6]:[C:5]:[C:11]:[C:10]:1	1	1	5313	COC(=O)N1CCC(OC(=O)NC2(C(=O)N[C@@H](C(C)C)[C@H](O)C(=O)N[C@H]3CCCCNC3=O)CCCCC2)CC1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D3:5]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[C;D4:1]-[C;D2:2]-[O;D1:4].[O;D1:3]=[C;D3:6](-[O;D1:5])-[O;D1:7]	1	1	3365	COCC(COC)(NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc2c(c1)CCN(C)CC2
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D3:5]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[O;D1:4]-[C;D4:6](-[C;D1:5])(-[C;D1:7])-[C;D1:8].[C;D4:1]-[C;D2:2]=[O;D1:3]	1	1	8056	CC[Si](CC)(CC)OC1(C(F)(F)F)CCC2(C(=O)NC3CC3)c3cc4cnn(-c5ccc(F)cc5)c4cc3CCCC2C1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D4:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D4:5]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]	1	1	4411	CCOC(=O)N1CCCC(N2CCC(F)(C(=O)NC(C)(C)C)CC2)CC1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[N;D1:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:6].[N;D1:4]-[N;D1:5]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:8]	1	1	1136	Cc1csc(C2(C(=O)NN)CCCC2)c1Cl
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[N;D1:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:7]-[C;D1:6].[N;D1:4]-[N;D1:5]$[C;D1:1]-[O;D2:2]-[C;D3:3](=[O:4])-[C:5]>>[C;D1:1]=[N;D2+:7]=[N;D1-:6].[O;D1:2]-[C;D3:3](=[O:4])-[C:5]	1	1	2495	C[C@](O)(C(=O)NN)C(F)(F)F
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[O;D1:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:8]-[C;D2:7]-[C:6].[N;D1:4]-[O;D1:5]$[O:1]-[C;D3:2](=[O:3])-[C;D4:4](-[F;D1:5])(-[F;D1:6])-[C;D3:7](:[C;D2:8]):[C;D2:9]>>[O:1]-[C;D3:2](=[O:3])-[C;D4:4](-[F;D1:5])(-[F;D1:6])-[Br;D1:10].[C;D3:7](:[C;D2:8])(:[C;D2:9])-[I;D1:11]	1	1	4349	CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(F)(F)C(=O)NO)cc3)ccc21
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[S;D4:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[S;D4:5]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	1	1	1730	CC[C@@H]1C[C@]1(NC(=O)OC(C)(C)C)C(=O)NS(=O)(=O)OC1(C)CC1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]=[N;D2+:5]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1-:4]=[N;D2+:5]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[O;D1:3]=[C;D3:8](-[O;D2:7]-[C:6]-[C:5])-[C;D1:9].[C;D4:1]-[C;D2:2]#[N;D1:10].[O;D0:4]	1	1	5872	CC(C)(C(=O)N=[N+]=[N-])c1cccc(F)c1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D2:5])-[C;D2:6]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:7].[N;D2:4](-[C;D2:5])-[C;D2:6]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	1	1	5481	C[C@H]1CN(Cc2ccc(C(C)(C)C(=O)N3CCC(Nc4ccc(F)cc4)CC3)cc2)C[C@@H](C)N1C(=O)OC(C)(C)C
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D2:5])-[C;D2:6]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:7].[N;D2:4](-[C;D2:5])-[C;D2:6]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]	1	1	808	CC(C)(Sc1ccc2nc(N)sc2c1)C(=O)N1CCCC1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D2:5])-[C;D2:9]-[C:7](-[N:6])=[O:8]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:10].[N;D2:4](-[C;D2:5])-[C;D2:9]-[C:7](-[N:6])=[O:8]$[O:1]=[C:2](-[C;D2:3]-[N;D2:4]-[C;D2:5])-[N:6]>>[O:1]=[C:2](-[C;D2:3]-[N;D3:4](-[C;D2:5])-[C;D3:8](=[O;D1:7])-[C;D4:9](-[F:10])(-[F:11])-[F:12])-[N:6]	1	1	6285	CC(C)(C(=O)N1CCN(c2ccc(S(=O)(=O)Nc3nccs3)cc2)C(=O)C1)n1ccc2ccc(C(F)(F)F)cc21
[C;D4:1]-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D3:5])-[C;D3:6]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:7].[N;D2:4](-[C;D3:5])-[C;D3:6]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]	1	1	650	Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2[C@H](C)CNC(=O)OC(C)(C)C)c1
[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[C;D4:1]-[C;D2:2]=[O;D1:3].[O;D0:4]$[C;D4:1]-[C;D2:2]=[O;D1:3]>>[C;D4:1]-[C;D2:2]-[O;D1:3]	1	1	2004	COc1ccc(CN2CC3(C(=O)O)CC3C2=O)c(OC)c1
