Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D1:1]-[C;D2:2]>>[C;D2:1](-[C;D2:2])-[I;D1:3]$[C;D2:1]-[C;D2:2]-[I;D1:3]>>[C;D2:1]-[C;D2:2]-[O;D2:8]-[S;D4:5](-[C:4])(=[O:6])=[O:7].[I;D0:3]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D2:1]-[C;D2:2]-[O;D1:3]>>[C;D2:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	1	1	4378	CC[C@H]1C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)O[C@@H](C)[C@@H]1OC(=O)C(C)C
[C;D1:1]-[C;D3:2](-[Br;D1:3])-[C;D3:4](:[N:5]):[N:6]>>[Br;D1:3]-[Br;D1:7].[C;D1:1]-[C;D2:2]-[C;D3:4](:[N:5]):[N:6]$[C;D2:1]-[C;D3:2]:1:[N;D2:3]:[C:4](:[C:5]):[C;D3:6]:[C;D3:7](=[O;D1:8]):[N;D3:9]:1-[C;D3:10]>>[N;D1:9]-[C;D3:10].[C;D2:1]-[C;D3:2]:1:[N;D2:3]:[C:4](:[C:5]):[C;D3:6]:[C;D3:7](=[O;D1:8]):[O;D2:11]:1$[C;D2:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](:[C;D3:5](:[C;D2:6]):[C;D3:8](=[O;D1:9]):[O;D2:10]:1):[C;D2:7]>>[C;D2:1]-[C;D3:2](-[N;D2:3]-[C;D3:4](:[C;D3:5](:[C;D2:6])-[C;D3:8](=[O;D1:9])-[O;D1:11]):[C;D2:7])=[O;D1:10]$[C;D2:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:6].[N;D1:4]-[C;D3:5]	1	1	2025	CC(Br)c1nc2ccccc2c(=O)n1-c1ccc(F)cc1
[C;D1:1]-[C;D3:2](-[C;D3:3])-[N;D3:4](-[C;D2:5])-[C;D2:6]>>[C;D1:1]-[C;D3:2](-[C;D3:3])-[Cl;D1:7].[N;D2:4](-[C;D2:5])-[C;D2:6]$[C;D1:1]-[C;D3:2](-[Cl;D1:3])-[C;D3:4]>>[Cl;D1:3]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[C;D1:1]-[C;D3:2](-[C;D3:4])-[O;D1:8]$[C;D1:1]-[C;D3:2](-[O;D1:3])-[C;D3:4]>>[C;D1:1]-[C;D3:2](=[O;D1:3])-[C;D3:4]$[C;D1:1]-[C;D3:2](=[O;D1:3])-[C;D3:4](:[C;D2:5]):[C;D2:6]>>[C;D1:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:7].[C;D2:4](:[C;D2:5]):[C;D2:6]	1	1	1055	CC(c1ccc(-c2ccc(Cl)cc2)cc1)N1CCNCC1
[C;D1:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](-[C;D3:5]:[C:6]:[N:7]):[N;D2:8]:[O;D2:9]:1>>[C;D1:1]-[C;D3:2](-[O;D2:13]-[C;D3:11](-[C:10])=[O:12])=[O;D1:14].[N;D1:3]=[C;D3:4](-[C;D3:5]:[C:6]:[N:7])-[N;D2:8]-[O;D1:9]$[C:1](:[C;D3:2]-[C;D3:3](=[N;D1:4])-[N;D2:5]-[O;D1:6]):[N:7]>>[C:1](:[C;D3:2]-[C;D2:3]#[N;D1:4]):[N:7].[N;D1:5]-[O;D1:6]$[C;D3:1](:[C;D3:2](-[C;D2:3]#[N;D1:4]):[C;D2:5]):[N:6]>>[C;D3:1](:[C;D3:2](:[C;D2:5])-[I;D1:7]):[N:6].[C;D2:3](#[N;D1:4])-[Cu;D1:8]$[C;D3:1](:[C;D3:2](-[I;D1:3]):[C;D2:4]):[N:5]>>[I;D1:3]-[N;D3:12]-1-[C;D3:7](=[O:6])-[C:8]-[C:9]-[C;D3:10]-1=[O:11].[C;D3:1](:[C;D2:2]:[C;D2:4]):[N:5]	1	1	420	Cc1nc(-c2cc(C(=O)NCc3ccc(S(C)(=O)=O)cc3)c(=O)n(-c3cccc(C(F)(F)F)c3)c2C)no1
[C;D1:1]-[N;D3:2](-[C;D3:3](:[C;D2:4]):[N;D2:5])-[C;D3:6]>>[C;D3:3](:[C;D2:4])(:[N;D2:5])-[Cl;D1:7].[C;D1:1]-[N;D2:2]-[C;D3:6]$[C;D1:1]-[N;D2:2]-[C;D3:3](-[C;D2:4])-[C;D2:5]>>[C;D3:3](-[C;D2:4])(-[C;D2:5])=[O;D1:6].[C;D1:1]-[N;D1:2]$[O;D1:1]=[C;D3:2](-[C;D2:3])-[C;D2:4]>>[O;D2:1]-1-[C;D4:2](-[C;D2:3])(-[C;D2:4])-[O;D2:7]-[C;D2:5]-[C;D2:6]-1$[C;D3:1]:1:[C;D3:2]:[C;D2:3]:[C;D3:4](-[C;D2:5]-[N;D3:6](-[C;D2:7])-[C;D2:8]):[C;D2:9]:[C;D2:10]:1>>[C;D3:1]:1:[C;D3:2]:[C;D2:3]:[C;D2:9]:[C;D3:4](-[C;D2:5]=[O;D1:11]):[C;D2:10]:1.[N;D2:6](-[C;D2:7])-[C;D2:8]	1	1	2750	CN(c1ccc(C(F)(F)F)nn1)C1CCN(Cc2ccc(F)c(F)c2)CC1
[C;D1:1]-[N;D3:2](:[C;D3:3]:[N:4]):[C;D3:6]:[C:5]>>[C;D1:1]-[I;D1:7].[N;D2:2](:[C;D3:3]:[N:4]):[C;D3:6]:[C:5]$[O;D1:1]=[C;D3:2]:1:[C;D2:3]:[C;D3:4](-[C;D4:5](-[F:6])(-[F:7])-[F:8]):[N;D2:9]:[C;D3:10](=[O;D1:11]):[N;D3:12]:1-[C;D3:13]>>[O;D1:1]=[C;D3:2](-[C;D2:3]=[C;D3:4](-[C;D4:5](-[F:6])(-[F:7])-[F:8])-[N;D1:9])-[O;D2:16]-[C;D2:15]-[C:14].[C;D2:10](=[O;D1:11])=[N;D2:12]-[C;D3:13]$[O;D1:1]=[C;D2:2]=[N;D2:3]-[C;D3:4]>>[O;D1:1]=[C;D3:2](-[O;D2:9]-[C;D4:6](-[Cl:5])(-[Cl:7])-[Cl:8])-[Cl;D1:10].[N;D1:3]-[C;D3:4]$[C;D2:1]:[C;D3:2](-[Cl;D1:3]):[C;D3:4]>>[Cl;D1:3]-[N;D3:11]-1-[C;D3:6](=[O:5])-[C:7]-[C:8]-[C;D3:9]-1=[O:10].[C;D2:1]:[C;D2:2]:[C;D3:4]	1	1	442	Cn1c(C(F)(F)F)cc(=O)n(-c2c(F)cc(Cl)c3c2OCCC3)c1=O
[C;D1:1]-[N;D3:2]:1:[C;D2:3]:[N;D2:4]:[C;D3:5]:2:[C;D2:6]:[C:7]:[C:8]:[N;D2:9]:[C;D3:10]:1:2>>[C;D2:3](=[O;D1:11])-[O;D1:12].[C;D1:1]-[N;D2:2]-[C;D3:10]:1:[C;D3:5](-[N;D1:4]):[C;D2:6]:[C:7]:[C:8]:[N;D2:9]:1$[C;D3:1](:[N:2]):[C;D3:4](:[C;D2:3])-[N;D1:5]>>[C;D3:1](:[N:2]):[C;D3:4](:[C;D2:3])-[Br;D1:6].[N;D0:5]$[C;D3:1](:[N:2]):[C;D3:4](:[C;D2:3])-[Br;D1:5]>>[Br;D1:5]-[N;D3:12]-1-[C;D3:7](=[O:6])-[C:8]-[C:9]-[C;D3:10]-1=[O:11].[C;D3:1](:[N:2]):[C;D2:4]:[C;D2:3]$[C;D1:1]-[N;D2:2]-[C;D3:3](:[N;D2:4]:[C:5]:[C:6]):[C;D2:7]>>[C;D3:3](:[N;D2:4]:[C:5]:[C:6])(:[C;D2:7])-[Cl;D1:8].[C;D1:1]-[N;D1:2]	1	1	1437	Cn1cnc2cc(SC(F)(F)F)cnc21
[C;D1:1]-[O;D2:2]-[C;D3:3](=[N;D2:4]-[C;D4:5])-[C;D3:6](=[O:7])-[C;D3:8]:[C;D2:10]:[C;D2:9]>>[C;D1:1]-[O;D2:2]-[C;D3:10](:[C;D3:8]-[C;D3:6](-[C;D2:3]=[O;D1:11])=[O:7]):[C;D2:9].[N;D1:4]-[C;D4:5]$[C;D4:1]-[N;D1:2]>>[C;D4:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D4:1]-[C;D2:2]-[C;D3:3]>>[C;D4:1]-[C;D3:2](-[C;D3:3])-[Cl;D1:4]$[C;D4:1]-[C;D3:2](-[Cl;D1:3])-[C;D3:4]>>[Cl;D1:3]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[C;D4:1]-[C;D3:2](-[C;D3:4])-[O;D1:8]	1	1	3049	COC(=NC(C)(C)Cc1ccc2c(c1)OCO2)C(=O)c1ccccc1
[C;D1:1]-[O;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5](-[O;D1:6])=[C:7]-[C:8]>>[C;D3:3]-1(=[O;D1:4])-[C;D3:5](-[O;D2:6]-[C;D4:10](-[C;D1:9])(-[C;D1:11])-[O;D2:12]-1)=[C:7]-[C:8].[C;D1:1]-[O;D1:2]$[O;D2:1]-[N;D3:2](-[C;D2:3])-[C;D3:4](=[O;D1:5])-[C;D2:6]=[C:7](-[O:8])-[C:9]>>[C;D3:4](=[O;D1:5])(-[C;D2:6]=[C:7](-[O:8])-[C:9])-[Cl;D1:10].[O;D2:1]-[N;D2:2]-[C;D2:3]$[O;D2:1]-[N;D2:2]-[C;D2:3]-[C;D3:4]>>[O;D2:1]-[N;D2:2]=[C;D2:3]-[C;D3:4]$[O;D2:1]-[N;D2:2]=[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])=[O;D1:5].[O;D2:1]-[N;D1:2]	1	1	1770	COC(=O)C(O)=CC(=O)N(Cc1ccc(F)cc1)OC
[C;D1:1]-[O;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]:[C:6]:[N:7]>>[C;D3:3](=[O;D1:4])(-[C;D3:5]:[C:6]:[N:7])-[O;D1:8].[C;D1:1]-[O;D1:2]$[C;D3:1](-[C;D3:2](=[O;D1:3])-[O;D1:4]):[C:5]:[N:6]>>[O;D1:4]-[C;D2:8]-[C;D1:7].[C;D3:1](-[C;D2:2]#[N;D1:9]):[C:5]:[N:6].[O;D0:3]$[C;D4:1]-[C;D3:2]:1:[C;D2:3]:[C;D3:4](:[C;D2:5]):[C;D3:7](:[C;D3:6]):[N;D2:8]:1>>[C;D4:1]-[C;D2:2]#[C;D2:3]-[C;D3:4](:[C;D2:5]):[C;D3:7](:[C;D3:6])-[N;D1:8]$[C:1]-[C;D2:2]#[C;D2:3]-[C;D3:4](:[C;D2:5]):[C;D3:6]>>[C;D3:4](:[C;D2:5])(:[C;D3:6])-[Br;D1:7].[C:1]-[C;D2:2]#[C;D1:3]	1	1	19	COC(=O)c1cc([N+](=O)[O-])cc2cc(C(C)(C)C)[nH]c12
[C;D1:1]=[C;D3:2](-[C;D2:3])-[C;D3:4]>>[C;D2:1](-[Br;D1:5])-[Br;D1:6].[C;D3:2](-[C;D2:3])(-[C;D3:4])=[O;D1:7]$[C;D3:1]-[O;D2:2]-[C;D1:3]>>[C;D1:3]-[I;D1:4].[C;D3:1]-[O;D1:2]$[C;D2:1]-[C;D3:2](=[O;D1:3])-[C;D3:4](:[C;D3:5]-[O;D1:6]):[C;D2:7]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D3:5]:[C;D2:4]:[C;D2:7]$[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D2:4]-[C;D3:5]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:6].[O;D1:4]-[C;D3:5]	1	1	2117	C=C(CC)c1ccc(F)c(F)c1OC
[C;D2:1]-[C;D2:2]-[Br;D1:3]>>[C;D2:1]-[C;D2:2]-[O;D2:8]-[S;D4:5](-[C:4])(=[O:6])=[O:7].[Br;D0:3]$[C;D1:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[O;D2:5]-[C;D2:6]>>[C;D1:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[Cl;D1:7].[O;D1:5]-[C;D2:6]$[O;D1:1]=[S;D4:2](=[O;D1:3])(-[C;D2:4])-[C;D2:5]>>[O;D1:1]=[S;D3:7](-[O;D1:6])-[O;D2:8]-[O;D1:3].[S;D2:2](-[C;D2:4])-[C;D2:5]$[O;D1:1]-[C;D2:2]-[C;D2:3]>>[O;D1:1]=[C;D3:2](-[C;D2:3])-[O;D2:6]-[C;D2:5]-[C:4]	1	1	1297	O=S1(=O)CCC(CCBr)CC1
[C;D2:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[P;D4:5](=[O;D1:4])(-[Cl;D1:6])-[Cl;D1:7].[C;D2:1]-[C;D2:2]-[O;D1:8]$[C;D2:1]-[C;D2:2]-[O;D1:3]>>[C;D2:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]$[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[O;D1:3]=[C;D3:6](-[O;D1:4])-[C;D1:5].[C;D2:1]-[C;D2:2]#[N;D1:7]$[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[C;D2:3](#[N;D1:4])-[C;D1:10]	1	1	895	Cc1c(CCCl)cccc1[N+](=O)[O-]
[C;D2:1]-[C;D2:2]-[F;D1:3]>>[F;D1:3]-[S;D4:9](-[N;D3:6](-[C:5]-[C:4])-[C:7]-[C:8])(-[F;D1:10])-[F;D1:11].[C;D2:1]-[C;D2:2]-[O;D1:12]$[N:1]:[C:2]:[C;D3:3]-[C;D2:4]-[C;D2:5]-[O;D1:6]>>[O;D1:6]-[O;D1:7].[N:1]:[C:2]:[C;D3:3]-[C;D2:4]=[C;D1:5]$[C;D1:1]=[C;D2:2]-[C;D3:3](:[C;D2:4]:[N:5]):[C;D3:6]>>[C;D3:3](:[C;D2:4]:[N:5])(:[C;D3:6])-[Br;D1:7].[C;D1:1]=[C;D2:2]-[Sn;D4:12](-[C;D2:11]-[C:10]-[C:9]-[C:8])(-[C;D2:13]-[C:14]-[C:15]-[C:16])-[C;D2:17]-[C:18]-[C:19]-[C:20]$[C;D2:1]:[C;D3:2]:1:[N;D2:3]:[C;D3:4](-[C;D3:5]):[C;D2:6]:[N;D3:7]:1:[C;D2:8]:[C:9]>>[C;D3:4](-[C;D3:5])(-[C;D2:6]-[Br;D1:11])=[O;D1:10].[C;D2:1]:[C;D3:2](-[N;D1:3]):[N;D2:7]:[C;D2:8]:[C:9]	1	1	499	Cc1cc2nc(-c3ccc(N(C)C)cc3)cn2cc1CCF
[C;D2:1]-[C;D2:2]-[I;D1:3]>>[C;D2:1]-[C;D2:2]-[O;D1:4].[I;D0:3]$[O;D1:1]-[C;D2:2]-[C;D2:3]-[C;D3:4]>>[O;D1:1]-[O;D1:5].[C;D1:2]=[C;D2:3]-[C;D3:4]$[C;D1:1]=[C;D2:2]-[C;D3:3]>>[C;D2:2](-[C;D3:3])=[O;D1:4].[C;D1:1]-[P;D4+:9](-[C;D3:8]:1:[C:7]:[C:6]:[C:5]:[C:23]:[C:22]:1)(-[C;D3:10]:2:[C:11]:[C:12]:[C:13]:[C:14]:[C:15]:2)-[C;D3:16]:3:[C:17]:[C:18]:[C:19]:[C:20]:[C:21]:3$[C;D2:1]:[C;D3:2](-[O;D2:3]-[C;D3:4]):[C;D2:5]>>[C;D2:1]:[C;D3:2](:[C;D2:5])-[F;D1:6].[O;D1:3]-[C;D3:4]	1	1	412	FC(F)(F)c1cc(Oc2ccc(CCI)cc2)ccc1Cl
[C;D2:1]-[C;D2:2]-[I;D1:3]>>[C;D2:1]-[C;D2:2]-[O;D2:8]-[S;D4:5](-[C:4])(=[O:6])=[O:7].[I;D0:3]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D2:1]-[C;D2:2]-[O;D1:3]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]$[C;D2:1]-[C;D3:2](-[C;D2:3]-[C;D3:4])-[C;D2:5]>>[C;D2:1]-[C;D3:2](=[C;D2:3]-[C;D3:4])-[C;D2:5]	1	1	96	COc1c2c(c(OC)c(OC)c1OC)CC(CCCCCCCCI)C2
[C;D2:1]-[C;D2:2]-[I;D1:3]>>[I;D1:3]-[I;D1:4].[C;D2:1]-[C;D2:2]-[O;D1:5]$[C;D2:1]-[C;D2:2]-[O;D1:3]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]$[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D2:5]-[C;D4:6]>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]=[C;D2:5]-[C;D4:6]$[O:1]-[C;D3:2](=[O:3])-[C;D2:4]=[C;D2:5]-[C;D4:6]>>[C;D2:5](-[C;D4:6])=[O;D1:7].[O:1]-[C;D3:2](=[O:3])-[C;D2:4]=[P;D4:12](-[C;D3:11]:1:[C:10]:[C:9]:[C:8]:[C:26]:[C:25]:1)(-[C;D3:13]:2:[C:14]:[C:15]:[C:16]:[C:17]:[C:18]:2)-[C;D3:19]:3:[C:20]:[C:21]:[C:22]:[C:23]:[C:24]:3	1	1	1403	N#CCC(CCCI)(c1ccccc1)c1ccccc1
[C;D2:1]-[C;D2:2]-[N;D1:3]>>[C;D2:1]-[C;D2:2]#[N;D1:3]$[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[Br;D1:5].[C;D1:3]#[N;D1:4]$[C;D3:1]-[C;D2:2]-[Br;D1:3]>>[Br;D1:3]-[P;D4:5](=[O;D1:4])(-[Br;D1:6])-[Br;D1:7].[C;D3:1]-[C;D2:2]-[O;D1:8]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D2:3]-[C;D1:4])=[O;D1:5]	1	1	2348	Cc1ccc(CCN)cc1-c1ccc2c(n1)n(C)c(=O)n2CC(C)(C)C
[C;D2:1]-[C;D2:2]-[N;D1:3]>>[C;D2:1]-[C;D2:2]#[N;D1:3]$[C;D4:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D4:1]-[C;D2:2]-[O;D2:13]-[S;D4:10](-[C:9]:1:[C:8]:[C:7]:[C:6](-[C:5]):[C:15]:[C:14]:1)(=[O:11])=[O:12].[C;D1:3]#[N;D1:4]$[C:1]-[C:2]:1:[C:3]:[C:4]:[C;D3:5](-[S;D4:6](=[O;D1:7])(=[O;D1:8])-[O;D2:9]-[C;D2:10]):[C:11]:[C:12]:1>>[C:1]-[C:2]:1:[C:3]:[C:4]:[C;D3:5](-[S;D4:6](=[O;D1:7])(=[O;D1:8])-[Cl;D1:13]):[C:11]:[C:12]:1.[O;D1:9]-[C;D2:10]$[C;D4:1]-[C;D2:2]-[O;D1:3]>>[C;D4:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	1	1	1026	CC12CCC(CCN)(CC1)CC2
[C;D2:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D2:5]>>[C;D2:1]-[C;D2:2]-[I;D1:6].[N;D2:3](-[C;D2:4])-[C;D2:5]$[C;D2:1]-[C;D2:2]-[I;D1:3]>>[I;D1:3]-[I;D1:4].[C;D2:1]-[C;D2:2]-[O;D1:5]$[C;D2:1]-[C;D2:2]-[O;D1:3]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]$[C;D1:1]-[C;D2:2]-[O;D2:3]-[C;D3:4](=[O:5])-[C;D2:6]-[C;D3:7]:1:[C;D2:8]:[O;D2:9]:[C;D3:10](:[C;D3:11]:1:[C;D2:12]):[C;D2:13]>>[C;D3:7]-1(-[C;D2:8]-[O;D2:9]-[C;D3:10](:[C;D3:11]-1:[C;D2:12]):[C;D2:13])=[O;D1:14].[C;D1:1]-[C;D3:2]:1:[C;D2:17]:[C;D2:16]:[C:15]:[C;D2:19]:[C;D2:18]:1.[O;D1:3]-[C;D3:4](=[O:5])-[C;D2:6]=[P;D4:24](-[C;D3:23]:1:[C:22]:[C:21]:[C:20]:[C:38]:[C:37]:1)(-[C;D3:25]:2:[C:26]:[C:27]:[C:28]:[C:29]:[C:30]:2)-[C;D3:31]:3:[C:32]:[C:33]:[C:34]:[C:35]:[C:36]:3	1	1	473	COc1ccc2c(CCN3CCN(c4cccc5cccnc45)CC3)coc2c1
[C;D2:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D2:5]>>[C;D2:1]-[C;D2:2]=[O;D1:6].[N;D2:3](-[C;D2:4])-[C;D2:5]$[C;D2:1]-[C;D2:2]=[O;D1:3]>>[C;D2:1]-[C;D2:2]-[O;D1:3]$[C;D2:1]-[C;D2:2]-[O;D1:3]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]$[C;D3:1]-[N;D2:2]-[C;D3:3](-[C;D1:4])=[O;D1:5]>>[C;D3:3](-[C;D1:4])(=[O;D1:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]	1	1	1380	CC(=O)N[C@@H]1CC[C@@H](CCN2CCC(C(=O)c3ccc(F)s3)CC2)CC1
[C;D2:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D2:5]>>[C;D2:1]-[C;D2:2]=[O;D1:6].[N;D2:3](-[C;D2:4])-[C;D2:5]$[C;D2:1]-[C;D2:2]=[O;D1:3]>>[C;D2:1]-[C;D2:2]-[O;D1:3]$[C;D2:1]-[C;D2:2]-[O;D1:3]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]$[C;D3:1]:[C;D3:2](-[C;D2:3]#[N;D1:4]):[C;D2:5]>>[C;D3:1]:[C;D3:2](:[C;D2:5])-[O;D2:9]-[S;D4:7](=[O:6])(=[O:8])-[C:10](-[F:11])(-[F:12])-[F:13].[C;D1:3]#[N;D1:4]	1	1	4912	COc1cc(CCN2CCN(CC(OC)c3ccc4c(c3C)COC4=O)CC2)ccc1C#N
[C;D2:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D3:5]>>[C;D2:1]-[C;D2:2]=[O;D1:6].[N;D2:3](-[C;D2:4])-[C;D3:5]$[C;D2:1]-[C;D2:2]=[O;D1:3]>>[C;D2:1]-[C;D2:2]=[C;D1:4].[O;D1:3]=[Os;D4:6](=[O;D1:5])(=[O;D1:7])=[O;D1:8]$[C;D3:1]-[N;D3:10]:1:[C;D3:3](-[C;D2:2]):[C;D3:4](-[C;D3:5](=[O:6])-[O:7]):[N;D2:8]:[C;D2:9]:1>>[C;D3:1]-[N;D2:10]-[C;D3:3](-[C;D2:2])=[O;D1:11].[C;D2:4](-[C;D3:5](=[O:6])-[O:7])-[N;D2+:8]#[C;D1-:9]$[C;D3:1]-[N;D2:5]-[C;D3:3](-[C;D2:2])=[O;D1:4]>>[C;D3:1]-[N;D3+:5](=[O;D1:8])-[O;D1-:9].[C;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:7]-[C;D1:6]	1	1	359	CCOC(=O)c1ncn2c1COc1c(CCN3CCN(c4cc(F)cc5nc(C)ccc45)C[C@H]3C)cccc1-2
[C;D2:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[S;D4:5]>>[C;D2:1]-[C;D2:2]-[I;D1:6].[N;D2:3](-[C;D2:4])-[S;D4:5]$[C;D2:1]-[C;D2:2]-[I;D1:3]>>[C;D2:1]-[C;D2:2]-[Cl;D1:4].[I;D0:3]$[C;D3:1]-[O;D2:2]-[C;D2:3]-[C;D2:4]>>[C;D2:3](-[C;D2:4])-[Br;D1:5].[C;D3:1]-[O;D1:2]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D1:3]	1	1	643	CCN1C(=O)C(C)(C)C(=O)N(C)c2cc(OCCCN(CCc3cccnc3)S(=O)(=O)c3ccccc3[N+](=O)[O-])ccc21
[C;D2:1]-[C;D2:2]-[N;D3:3](-[C;D3:4])-[S;D4:5]>>[C;D2:1]-[C;D2:2]-[I;D1:6].[N;D2:3](-[C;D3:4])-[S;D4:5]$[C;D1:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[N;D2:5]-[C;D3:6]>>[C;D1:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[Cl;D1:7].[N;D1:5]-[C;D3:6]$[N;D1:1]-[C;D3:2](-[C;D2:3])-[C;D3:4]>>[N;D2:1](=[C;D3:2](-[C;D2:3])-[C;D3:4])-[O;D1:5]$[O;D1:1]-[N;D2:2]=[C;D3:3](-[C;D2:4])-[C;D3:5]>>[C;D3:3](-[C;D2:4])(-[C;D3:5])=[O;D1:6].[O;D1:1]-[N;D1:2]	1	1	5450	CCCCN(C1CCCOc2ccccc21)S(C)(=O)=O
[C;D2:1]-[C;D2:2]-[N;D3:3]-1-[C;D3:4](=[O:5])-[C:6]:[C:7]-[C;D3:8]-1=[O:9]>>[C;D2:1]-[C;D2:2]-[I;D1:10].[N;D2:3]-1-[C;D3:4](=[O:5])-[C:6]:[C:7]-[C;D3:8]-1=[O:9]$[C;D2:1]-[C;D2:2]-[I;D1:3]>>[C;D2:1]-[C;D2:2]-[O;D2:8]-[S;D4:5](-[C:4])(=[O:6])=[O:7].[I;D0:3]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D2:1]-[C;D2:2]-[O;D1:3]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]	1	1	96	COc1c2c(c(OC)c(OC)c1OC)CC(CCCCCCCCN1C(=O)c3ccccc3C1=O)C2
[C;D2:1]-[C;D2:2]-[N;D3:3]:1:[C;D2:4]:[N:5]:[C:6]:[C;D3:7]:1:[C:8]>>[C;D2:1]-[C;D2:2]-[O;D2:13]-[S;D4:10](-[C:9])(=[O:11])=[O:12].[N;D2:3]:1:[C;D2:4]:[N:5]:[C:6]:[C;D3:7]:1:[C:8]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D2:1]-[N;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:5])-[C;D2:6]>>[C;D3:3](=[O;D1:4])(-[O;D2:5])-[Cl;D1:7].[C;D2:1]-[N;D2:2]-[C;D2:6]$[C;D2:1]-[N;D2:2]-[C;D2:3]>>[C;D2:1]-[N;D3:2](-[C;D2:3])-[C;D2:8]-[C;D3:7]:1:[C:6]:[C:5]:[C:4]:[C:10]:[C:9]:1	1	1	2005	CC(C)(C)OC(=O)N1CCN(C(=O)OCc2ccccc2)C[C@H]1CCn1cnc2ccccc21
