Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]:[C:6]:[N:7]>>[C;D3:3](=[O;D1:4])(-[C;D3:5]:[C:6]:[N:7])-[O;D1:8].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:8](-[O;D2:7]-[C:4](-[C:3])(-[C:5])-[C:6])=[O;D1:9]	1	1	6835	CC[C@H](NC(=O)c1cncc2c1cnn2-c1ccc(F)cc1)C1CCN(C(=O)OCc2ccccc2)C(C(N)=O)C1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]:[C:6]:[N:7]>>[C;D3:3](=[O;D1:4])(-[C;D3:5]:[C:6]:[N:7])-[O;D1:8].[C;D3:1]-[N;D1:2]$[O:1]=[C;D3:2](-[O;D1:3])-[C:4]>>[O:1]=[C;D3:2](-[O;D2:3]-[C;D1:5])-[C:4]	1	1	4238	CC(NC(=O)c1cc(F)cnc1Oc1ccc(F)cc1)c1ccc(Br)cc1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D2:1]:[C;D3:2](-[C;D3:3](:[C;D2:4]:[N:5]):[C;D3:6]):[C;D2:7]>>[C;D3:3](:[C;D2:4]:[N:5])(:[C;D3:6])-[Br;D1:8].[C;D2:1]:[C;D3:2](:[C;D2:7])-[B;D3:13]-1-[O;D2:12]-[C:10](-[C:9])(-[C:11])-[C:15](-[O;D2:14]-1)(-[C:16])-[C:17]	1	1	7577	CN1C(=O)CCc2cc(-c3cncc4c3CCC[C@H]4NC(=O)C3CC3)ccc21
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[C;D3:3](-[C;D2:2])-[N;D1:4]>>[C;D3:1]-[C;D3:3](-[C;D2:2])=[O;D1:5].[N;D0:4]	1	1	6913	COC1CN(C(=O)OC(C)(C)C)CCC1NC(=O)c1ccccc1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](-[C;D1:3])=[O;D1:5]	1	1	6299	CCC(NC(=O)C1CCCC1)c1nnc(C2CCCO2)[nH]c1=O
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:8](-[O;D2:7]-[C:4](-[C:3])(-[C:5])-[C:6])=[O;D1:9]	1	1	3473	NC(=O)c1ccc(N2CCC[C@@H](NC(=O)c3ccccc3)C2)nc1Nc1ccc(C(=O)N2CCOCC2)cc1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]=[C;D3:7](-[C;D3:6]:1:[C:5]:[C:4]:[C:3]:[C:15]:[C:14]:1)-[C;D3:8]:2:[C:9]:[C:10]:[C:11]:[C:12]:[C:13]:2	1	1	8231	CCOC(=O)c1cnc2cc(NC(=O)c3ccccc3Br)ccc2c1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D1:6].[C;D3:1]-[N;D1:2]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	1	1	558	CC(=O)Nc1nc2cnc(Nc3cc(NC(=O)c4cccc(C(C)(C)C#N)c4)c(F)cc3Cl)nc2s1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D1:6].[C;D3:1]-[N;D1:2]$[C;D1:1]-[C;D3:2](-[N;D1:3])-[C;D2:4]>>[C;D1:1]-[C;D3:2](-[C;D2:4])=[O;D1:5].[N;D0:3]	1	1	8210	CC(COc1ccc(C#N)cc1)NC(=O)[C@@H](NC(=O)Oc1ccc(F)cc1)C(C)C
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D1:6].[C;D3:1]-[N;D1:2]$[C;D2:1]-[C;D3:2](-[N;D1:3])-[C;D3:4]>>[C;D2:1]-[C;D3:2](-[C;D3:4])-[C;D3:6](=[O;D1:5])-[O;D1:7].[N;D2:3](=[N;D2+:9]=[N;D1-:8])-[P;D4:10](=[O;D1:11])(-[C;D3:12]:1:[C:13]:[C:14]:[C:15]:[C:16]:[C:17]:1)-[C;D3:18]:2:[C:19]:[C:20]:[C:21]:[C:22]:[C:23]:2	1	1	612	CCC(NC(=O)c1ccc(C#N)cc1)C1CCC(c2ccnc3ccc(F)cc23)CC1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D1:6].[C;D3:1]-[N;D1:2]$[C;D2:1]:[C;D3:2](-[C;D3:3](:[C;D2:4]):[C;D2:5]):[C;D2:6]>>[C;D2:1]:[C;D3:2](:[C;D2:6])-[Br;D1:7].[C;D3:3](:[C;D2:4])(:[C;D2:5])-[B;D3:9](-[O;D1:8])-[O;D1:10]	1	1	5773	COc1cccc(NC(=O)c2cc(-c3cccc(F)c3)ccc2F)c1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1](-[N;D1:2]):[C;D3:3]-[N;D1:4]>>[C;D3:1](-[N;D3+:2](=[O;D1:5])-[O;D1-:6]):[C;D3:3]-[N;D3+:4](=[O;D1:7])-[O;D1-:8]	1	1	579	COc1ccc(Br)c(N)c1NC(=O)c1ccc(C(C)C)cc1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[S;D4:8](-[C;D3:7]:1:[C:6]:[C:5]:[C:4](-[C:3]):[C:12]:[C:11]:1)(=[O;D1:9])=[O;D1:10]	1	1	6623	CC(C)(C)OC(=O)NC1(C)CCCC1NC(=O)c1ccccc1-n1nccn1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D3:2]:1:[C;D2:3]:[C;D3:4](-[C;D3:5]:[C:7]:[N:6]):[N;D2:8]:[N;D2:9]:1>>[C;D3:1]-[N;D2:2]=[N;D2+:9]=[N;D1-:8].[C;D1:3]#[C;D2:4]-[C;D3:5]:[C:7]:[N:6]	1	1	5493	COc1c(NC(=O)c2ccc(C)c(-n3cc(-c4ccc(Cl)nc4)nn3)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D1:5]):[C;D3:6]>>[C;D2:3](=[O;D1:4])=[O;D1:5].[C;D3:1]:[C;D2:2]:[C;D3:6]	1	1	2637	CCOC(=O)Cc1ccc(NC(=O)c2c(Cl)ccc(OC)c2F)cc1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D1:6].[C;D3:1]-[N;D1:2]$[C;D4:1]-[C;D3:2](-[N;D1:3])-[C;D3:4](:[C;D2:5]):[C;D2:6]>>[C;D4:1]-[C;D2:2]#[N;D1:3].[C;D3:4](:[C;D2:5])(:[C;D2:6])-[Li;D1:7]	1	1	4273	CC1CCCN1C(C)(C)C(NC(=O)c1cc(C(F)(F)F)nc2ccccc12)c1ccccc1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D2:7]-[C;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	1	1	5904	COC(=O)[C@H](C(C)C)N1Cc2ccc(-c3ccc(NC(=O)c4ccc(-c5cnco5)cc4)cc3)cc2C1=O
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D4:5]-[C:6](-[C:7])=[O:8]>>[C;D3:3](=[O;D1:4])(-[C;D4:5]-[C:6](-[C:7])=[O:8])-[O;D1:9].[C;D3:1]-[N;D1:2]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	1	1	7855	COc1ccc(Cc2nnc(C(C)NC(=O)C(C)(CCCc3ccccc3)C(C)=O)c(=O)[nH]2)cc1OC
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D4:5]>>[C;D3:3](=[O;D1:4])(-[C;D4:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D2:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[C;D3:5]):[C;D3:6](-[N;D1:7]):[C;D2:8]>>[C;D2:1]:[C;D3:2]:1:[C;D3:3](:[O;D2:4]:[N;D2:7]:[C;D3:6]:1:[C;D2:8])-[C;D3:5]	1	1	8372	Cn1cncc1C(O)(c1ccc(Cl)nc1)c1ccc(NC(=O)C(Cl)(Cl)Cl)c(C(=O)c2cccc(Cl)c2)c1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[C;D2:6]>>[C;D2:3](=[O;D1:4])=[N;D2:5]-[C;D2:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:8](-[O;D2:7]-[C:4](-[C:3])(-[C:5])-[C:6])=[O;D1:9]	1	1	1615	C#CCC(NC(=O)NCCCl)c1ccccc1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[C;D2:6]>>[C;D3:3](=[O;D1:4])(-[O;D1:7])-[C;D4:8](-[F;D1:9])(-[F;D1:10])-[F;D1:11].[C;D3:1]-[N;D1:2].[N;D1:5]-[C;D2:6]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:8](-[O;D2:7]-[C:4](-[C:3])(-[C:5])-[C:6])=[O;D1:9]	1	1	7324	COc1ccc(CC(NC(=O)NCc2ccon2)c2nc3ccccc3[nH]2)cc1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[C;D3:6]:1:[C:7]:[O:8]:[N:9]:[C:10]:1>>[C;D2:3](=[O;D1:4])=[N;D2:5]-[C;D3:6]:1:[C:7]:[O:8]:[N:9]:[C:10]:1.[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](-[C;D1:3])=[O;D1:5]	1	1	6344	CCCC1(c2ccccc2)NC(=O)N(CC(=O)c2ccc(NC(=O)Nc3c(C)noc3C)cc2F)C1=O
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[C;D3:6]>>[C;D2:3](=[O;D1:4])=[N;D2:5]-[C;D3:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]	1	1	4204	O=Cc1ccc(NC(=O)Nc2cccc(F)c2)cc1Cl
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[C;D3:6]>>[C;D2:3](=[O;D1:4])=[N;D2:5]-[C;D3:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D2:7]-[C;D3:6]:1:[C:5]:[C:4]:[C:3]:[C:9]:[C:8]:1	1	1	4948	CC(C)(C)[Si](C)(C)O[C@@H]1CO[C@@H]2[C@@H](NC(=O)NC3CCCCC3)CO[C@H]12
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[C;D3:6]>>[C;D2:3](=[O;D1:4])=[N;D2:5]-[C;D3:6].[C;D3:1]-[N;D1:2]$[O;D1:1]=[C;D2:2]=[N;D2:3]-[C;D3:4]>>[O;D1:1]=[C;D3:2](-[Cl;D1:5])-[Cl;D1:6].[N;D1:3]-[C;D3:4]	1	1	1434	CN1CCC(COc2ccc(NC(=O)Nc3ccc(Oc4cc(Cl)ncn4)cc3)cc2C(F)(F)F)CC1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[C;D3:6]>>[C;D3:1]-[N;D2:2]=[C;D2:3]=[O;D1:4].[N;D1:5]-[C;D3:6]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D2:5]-[C:6](=[O:7])-[O:8])-[C;D2:9]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:10].[N;D2:4](-[C;D2:5]-[C:6](=[O:7])-[O:8])-[C;D2:9]	1	1	5658	Cc1cccc(C)c1NC(=O)Nc1cc2ccccc2cc1C(=O)N(CC(=O)OCc1ccccc1)CC1CCCCC1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[C;D3:6]>>[C;D3:1]-[N;D2:2]=[C;D2:3]=[O;D1:4].[N;D1:5]-[C;D3:6]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](=[O;D1:3])-[O;D2:5]-[C:6]-[C:7]:1:[C:8]:[C:9]:[C:10]:[C:11]:[C:12]:1	1	1	4877	CC(=O)c1cccc(NC(=O)N[C@@H]2CCN(C(=O)OC(C)(C)C)C[C@H]2C(=O)N2CCC[C@@H](Cc3ccc(F)cc3)C2)c1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[C;D3:6]>>[C;D3:1]-[N;D2:2]=[C;D2:3]=[O;D1:4].[N;D1:5]-[C;D3:6]$[C;D3:1]-[N;D2:2]=[C;D2:3]=[O;D1:4]>>[C;D3:3](=[O;D1:4])(-[Cl;D1:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]	1	1	3288	Cc1cc2c(NC(=O)NC3CCOc4cc(C(C)(C)C)ccc43)cccc2cn1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]>>[C;D3:1]-[N;D1:2].[C;D3:3](=[O;D1:4])(-[N;D2:5])-[O;D2:10]-[C;D3:9]:1:[C:8]:[C:7]:[C:6]:[C:12]:[C:11]:1$[O:1]:[C;D3:2](-[N;D2:3]-[C;D3:4](=[O;D1:5])-[O;D2:6]):[C:7]>>[C;D3:4](=[O;D1:5])(-[O;D2:6])-[Cl;D1:8].[O:1]:[C;D3:2](-[N;D1:3]):[C:7]	1	1	1666	COc1cc2ncnc(Sc3cccc(NC(=O)Nc4cc(C(C)(CF)CF)no4)c3)c2cc1OC
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D3:5](-[C;D2:6])-[C;D2:7]>>[C;D3:1]-[N;D1:2].[N;D2:5](-[C;D2:6])-[C;D2:7].[C;D3:3](=[O;D1:4])(-[N;D3:10]:1:[C;D2:9]:[C:8]:[N:17]:[C;D2:16]:1)-[N;D3:11]:2:[C;D2:12]:[C:13]:[N:14]:[C;D2:15]:2$[C;D3:1]-[N;D2:2]-[C;D3:3]:1:[N;D2:4]:[C:5]:[N:6]:[C:7]:[C;D3:8]:1>>[C;D3:3]:1(:[N;D2:4]:[C:5]:[N:6]:[C:7]:[C;D3:8]:1)-[Cl;D1:9].[C;D3:1]-[N;D1:2]	1	1	6523	CC1CC(NC(=O)N2CC[C@H](F)C2)CC(Nc2nc(Cl)ncc2F)C1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D3:5](-[C;D2:6])-[C;D2:7]>>[C;D3:3](=[O;D1:4])(-[O;D2:12]-[C;D4:9](-[Cl:8])(-[Cl:10])-[Cl:11])-[O;D2:13]-[C;D4:14](-[Cl:15])(-[Cl:16])-[Cl:17].[C;D3:1]-[N;D1:2].[N;D2:5](-[C;D2:6])-[C;D2:7]$[C;D3:1]:[C;D3:2](-[C;D3:3](:[C;D2:4]):[C;D2:5]):[C;D2:6]>>[C;D3:3](:[C;D2:4])(:[C;D2:5])-[Br;D1:7].[C;D3:1]:[C;D3:2](:[C;D2:6])-[B;D3:12]-1-[O;D2:11]-[C:9](-[C:8])(-[C:10])-[C:14](-[O;D2:13]-1)(-[C:15])-[C:16]	1	1	1522	Cc1ccc(NC(=O)N2CCOC(CO)C2)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D3:5]>>[C;D3:3](=[O;D1:4])(-[N;D3:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:8](-[O;D2:7]-[C:4](-[C:3])(-[C:5])-[C:6])=[O;D1:9]	1	1	767	Cc1ccc(S(=O)(=O)n2cc(-c3ncc(F)c(N[C@H]4CCC[C@@H](NC(=O)N5CCOCC5)C4)n3)c3cc(F)cnc32)cc1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D3:5]>>[C;D3:3](=[O;D1:4])(-[N;D3:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	1	1	6791	CC(C)(C)OC(=O)n1ncc2cc(Nc3nc(-c4cccc(NC(=O)N5CCOCC5)c4)nc4ccccc34)ccc21
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9]>>[C;D3:3](=[O;D1:4])(-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9])-[O;D2:17]-[C;D3:15](-[O:14]-[C:11](-[C:10])(-[C:12])-[C:13])=[O:16].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D2:7]-[C;D3:6]:1:[C:5]:[C:4]:[C:3]:[C:9]:[C:8]:1	1	1	2878	CCOC(=O)C1COCCC1NC(=O)OC(C)(C)C
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9]>>[C;D3:3](=[O;D1:4])(-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9])-[O;D2:17]-[C;D3:15](-[O:14]-[C:11](-[C:10])(-[C:12])-[C:13])=[O:16].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](-[C;D1:3])=[O;D1:5]	1	1	3620	Cc1cc(NC(=O)OC(C)(C)C)cc(C)c1-c1csc(N)n1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]-[C;D2:6]>>[C;D3:3](=[O;D1:4])(-[Cl;D1:7])-[Cl;D1:8].[C;D3:1]-[N;D1:2].[O;D1:5]-[C;D2:6]$[C:1]:[C;D3:5](:[C;D3:3](:[C;D3:2])-[Br;D1:4]):[O:6]>>[Br;D1:4]-[N;D3:13]-1-[C;D3:8](=[O:7])-[C:9]-[C:10]-[C;D3:11]-1=[O:12].[C:1]:[C;D3:5](:[C;D2:3]:[C;D3:2]):[O:6]	1	1	8447	CC(C)c1oc2c(Br)c(NC(=O)OCc3ccccc3)ccc2c(=O)c1-c1ccc(Cl)cc1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]-[C;D3:6]>>[C;D3:1]-[N;D2:2]=[C;D2:3]=[O;D1:4].[O;D1:5]-[C;D3:6]$[C;D3:1]-[N;D2:2]=[C;D2:3]=[O;D1:4]>>[C;D3:3](=[O;D1:4])(-[O;D2:9]-[C;D4:6](-[Cl:5])(-[Cl:7])-[Cl:8])-[O;D2:10]-[C;D4:11](-[Cl:12])(-[Cl:13])-[Cl:14].[C;D3:1]-[N;D1:2]	1	1	1989	Cc1c(Cl)cc(F)c(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)c1NC(=O)Oc1ccccc1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]>>[C;D3:3](=[O;D1:4])(-[O;D2:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C:1]:1:[N;D2:2]:[C;D3:3](-[C;D3:4](:[C;D2:5]):[C;D2:6]):[N;D2:7]:[C:8]:[C:9]:1>>[C;D3:4](:[C;D2:5])(:[C;D2:6])-[B;D3:14]-1-[O;D2:13]-[C:11](-[C:10])(-[C:12])-[C:16](-[O;D2:15]-1)(-[C:17])-[C:18].[C:1]:1:[N;D2:2]:[C;D3:3](:[N;D2:7]:[C:8]:[C:9]:1)-[Cl;D1:19]	1	1	4522	C[C@H]1COCCN1c1nc(-c2ccc(NC(=O)Oc3ccccc3)cc2)nc2c1CN(C)C2
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]>>[C;D3:3](=[O;D1:4])(-[O;D2:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D2:7]-[C;D3:6]:1:[C:5]:[C:4]:[C:3]:[C:9]:[C:8]:1	1	1	4053	CC(C)(C)OC(=O)N1CC[C@H](NC(=O)OCc2ccccc2)[C@H](F)C1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]>>[C;D3:3](=[O;D1:4])(-[O;D2:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D2:9]-[C;D3:8]:1:[C:7]:[C:6]:[C:5](-[O:4]-[C:3]):[C:11]:[C:10]:1	1	1	561	CC1(C)CC2(CCC1NC(=O)OCc1ccccc1)OCCO2
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]>>[C;D3:3](=[O;D1:4])(-[O;D2:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](=[O;D1:3])-[O;D2:5]-[C:6]-[C:7]:1:[C:8]:[C:9]:[C:10]:[C:11]:[C:12]:1	1	1	1581	Cc1ccc(NC(=O)Oc2ccc([N+](=O)[O-])cc2)cc1C1CCN(Cc2ccc(Oc3cc(F)c(F)cc3F)cc2)CC1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]>>[C;D3:3](=[O;D1:4])(-[O;D2:5])-[O;D2:13]-[N;D3:12]-1-[C:7](=[O:6])-[C:8]-[C:9]-[C:10]-1=[O:11].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](=[O;D1:3])-[O;D2:5]-[C:6]-[C:7]-1-[C:8]:2:[C:9]:[C:10]:[C:11]:[C:12]:[C:13]:2-[C:14]:3:[C:15]:[C:16]:[C:17]:[C:18]:[C:19]-1:3	1	1	8965	CC(C)(C)OC(=O)NCCNC(=O)Nc1ccc(NC(=O)ON2C(=O)CCC2=O)cc1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[S;D1:4])-[N;D2:5]-[C;D2:6]>>[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:4].[N;D1:5]-[C;D2:6]$[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:4]>>[C;D3:1]-[N;D1:2].[C;D3:3](=[S;D1:4])(-[N;D3:7]:1:[C;D2:6]:[C:5]:[N:14]:[C;D2:13]:1)-[N;D3:8]:2:[C;D2:9]:[C:10]:[N:11]:[C;D2:12]:2	1	1	9255	COC(=O)C1=C(C)NC(C)=C(C(=O)OC)N1c1cccc(NC(=S)NCCCN2CCC(C(C)(C)C)CC2)c1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[S;D1:4])-[N;D2:5]-[C;D3:6]>>[C;D2:3](=[S;D1:4])=[N;D2:5]-[C;D3:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:4]>>[C;D3:3](=[S;D1:4])(-[Cl;D1:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]	1	1	1817	CN(C)S(=O)(=O)c1c(Cl)ccc(NC(=S)Nc2cccc(F)c2F)c1O
[C;D3:1]-[N;D2:2]-[C;D3:3](=[S;D1:4])-[N;D2:5]-[C;D3:6]>>[C;D3:1]-[N;D2:2]-[C;D3:15](-[N;D2:14]-[C:13]:1:[C:8](-[F:7]):[C:9]:[C:10]:[C:11]:[C:12]:1)=[S;D1:16].[C;D2:3](=[S;D1:4])=[N;D2:5]-[C;D3:6]$[C;D3:1]-[N;D2:2]-[C;D3:3](=[S;D1:4])-[N;D2:5]-[C;D3:6]>>[C;D2:3](=[S;D1:4])=[N;D2:5]-[C;D3:6].[C;D3:1]-[N;D1:2]	1	1	7529	COC(=O)[C@H](C(C)C)N1Cc2cc(-c3ccc(NC(=S)Nc4ccccc4C)cc3)ccc2C1=O
[C;D3:1]-[N;D2:2]-[C;D3:3](=[S;D1:4])-[N;D2:5]-[C;D3:6]>>[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:4].[N;D1:5]-[C;D3:6]$[C;D4:1]-[Si;D4:2](-[C;D1:3])(-[C;D1:4])-[O;D2:5]-[C;D2:6]>>[C;D4:1]-[Si;D4:2](-[C;D1:3])(-[C;D1:4])-[Cl;D1:7].[O;D1:5]-[C;D2:6]	1	1	680	Cc1cc(C)c(NC(=S)Nc2cccc(CO[Si](C)(C)C(C)(C)C)c2)c(C)c1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[S;D1:4])-[N;D3:5](-[C;D2:6])-[C;D2:7]>>[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:4].[N;D2:5](-[C;D2:6])-[C;D2:7]$[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:4]>>[C;D3:3](=[S;D1:4])(-[Cl;D1:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]	1	1	3868	CC1CCN(c2cc3nc(C(C)(C)C)sc3cc2NC(=S)N2CCNCC2)CC1
