Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D3:1](-[O;D1:2])-[C;D2:3]-[N;D2:4]-[C;D4:5]>>[C;D3:1]-1-[O;D2:2]-[C;D2:3]-1.[N;D1:4]-[C;D4:5]$[C;D2:1]-[C;D4:2](-[C;D1:3])(-[C;D1:4])-[N;D1:5]>>[C;D2:1]-[C;D4:2](-[C;D1:3])(-[C;D1:4])-[C;D3:7](=[O;D1:6])-[O;D1:8].[N;D1-:5]=[N;D2+:10]=[N;D1-:9]$[C;D3:1]-[C;D2:2]-[C;D4:3](-[C;D1:4])(-[C;D1:5])-[C;D3:6](=[O:7])-[O:8]>>[C;D3:1]-[C;D2:2]-[Cl;D1:9].[C;D3:3](-[C;D1:4])(-[C;D1:5])-[C;D3:6](=[O:7])-[O:8]	1	1	7837	CCCCCCCCC(O)CNC(C)(C)Cc1ccc(OC)cc1
[C;D3:1](-[O;D1:2])-[C;D2:3]-[N;D3:4](-[C;D2:5])-[C;D2:6]>>[C;D3:1]-1-[O;D2:2]-[C;D2:3]-1.[N;D2:4](-[C;D2:5])-[C;D2:6]$[C;D2:1]-[N;D2:2]-[C;D2:3]>>[C;D2:1]-[N;D3:2](-[C;D2:3])-[C;D3:7](-[O;D2:6]-[C:5]-[C:4])=[O;D1:8]$[C;D2:1]-[C;D4:2](-[O;D1:3])(-[C;D2:4]-[C;D3:5])-[C;D2:6]>>[C;D2:4](-[C;D3:5])-[Br;D1:7].[C;D2:1]-[C;D3:2](=[O;D1:3])-[C;D2:6]	1	1	3573	COc1ccc(CC(O)CN2CCC(O)(Cc3ccc(C)cc3)CC2)cc1F
[C;D3:1](-[O;D1:2]):[C;D3:3]-[O;D1:4]>>[C;D3:1](-[O;D2:2]-[C;D1:5]):[C;D3:3]-[O;D2:4]-[C;D1:6]$[C;D2:1]-[C;D3:2]:1:[N;D2:3]:[O;D2:4]:[C;D3:5](-[C;D2:6]=[C:7]-[C:8]):[N;D2:9]:1>>[C;D3:5](-[C;D2:6]=[C:7]-[C:8])(=[O;D1:10])-[O;D1:11].[C;D2:1]-[C;D3:2](-[N;D2:3]-[O;D1:4])=[N;D1:9]$[C;D3:1]-[C;D2:2]=[C;D2:3]-[C;D3:4](=[O:5])-[O:6]>>[C;D2:3](-[C;D3:4](=[O:5])-[O:6])-[C;D3:8](=[O;D1:7])-[O;D1:9].[C;D3:1]-[C;D2:2]=[O;D1:10]	1	1	6057	CCCCCCCCc1noc(C=Cc2ccc(O)c(O)c2)n1
[C;D3:1](-[Si:2](-[C:3])(-[C:4])-[C:5]):[C;D3:6](-[N;D3+:7](=[O;D1:8])-[O;D1-:9]):[C;D2:10]>>[N;D3+:7](-[O;D1:8])(-[O;D1-:9])=[O;D1:11].[C;D3:1](-[Si:2](-[C:3])(-[C:4])-[C:5]):[C;D2:6]:[C;D2:10]$[N:1]-[C:2](=[O:3])-[C;D3:4]:[C;D3:6](:[C;D2:5])-[Si;D4:7](-[C;D1:8])(-[C;D1:9])-[C;D1:10]>>[Si;D4:7](-[C;D1:8])(-[C;D1:9])(-[C;D1:10])-[Cl;D1:11].[N:1]-[C:2](=[O:3])-[C;D3:4]:[C;D2:6]:[C;D2:5]$[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[Cl;D1:6].[C;D2:1]-[N;D1:2]	1	1	9904	CCNC(=O)c1c(Cl)ccc([N+](=O)[O-])c1[Si](C)(C)C
[C;D3:1](:[C:2]):[N;D2:6]:[C;D3:4](:[C;D3:3])-[Cl;D1:5]>>[Cl;D1:5]-[P;D4:8](=[O;D1:7])(-[Cl;D1:9])-[Cl;D1:10].[C;D3:1](:[C:2]):[N;D3+:6](:[C;D2:4]:[C;D3:3])-[O;D1-:11]$[C;D3:1](:[C:2]):[N;D3+:5](:[C;D2:4]:[C:3])-[O;D1-:6]>>[O;D1:6]-[O;D2:9]-[C;D3:8](=[O:7])-[C:10]:1:[C:11]:[C:12]:[C:13]:[C:14](-[Cl:15]):[C:16]:1.[C;D3:1](:[C:2]):[N;D2:5]:[C;D2:4]:[C:3]$[C;D2:1]-[O;D2:2]-[C;D3:3](:[C;D2:4]):[N;D2:7]:[C:6]:[C:5]>>[C;D3:3](:[C;D2:4])(:[N;D2:7]:[C:6]:[C:5])-[Cl;D1:8].[C;D2:1]-[O;D1:2]	1	1	3811	CCOc1cc2ccccc2c(Cl)n1
[C;D3:1](:[C:2]):[N;D3+:5](:[C;D2:4]:[C:3])-[O;D1-:6]>>[O;D1:6]-[O;D2:9]-[C;D3:8](=[O:7])-[C:10]:1:[C:11]:[C:12]:[C:13]:[C:14](-[Cl:15]):[C:16]:1.[C;D3:1](:[C:2]):[N;D2:5]:[C;D2:4]:[C:3]$[N:1]:[C;D2:2]:[C;D3:3](-[Br;D1:4]):[C;D3:5]>>[Br;D1:4]-[Br;D1:6].[N:1]:[C;D2:2]:[C;D2:3]:[C;D3:5]$[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[N;D3:6](-[C;D2:7])-[C;D2:8]):[C;D2:9]:1>>[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[C;D2:9]:1)-[Cl;D1:10].[N;D2:6](-[C;D2:7])-[C;D2:8]	1	1	7637	Cc1cc(N2CCCCC2)c(Br)c[n+]1[O-]
[C;D3:1](:[C:2]):[N;D3:5](:[C;D2:4]:[C:3])-[C;D2:6]-[C;D3:7]>>[C;D2:6](-[C;D3:7])-[Br;D1:8].[C;D3:1](:[C:2]):[N;D2:5]:[C;D2:4]:[C:3]$[O;D1:1]=[C;D3:2](:[N;D2:3]:[C:4]:[C:5]):[C;D3:6]>>[C;D3:2](:[N;D2:3]:[C:4]:[C:5])(:[C;D3:6])-[N;D1:7].[O;D1:1]=[N;D2:9]-[O;D1:8]$[C;D3:1](:[N:2]):[C;D3:4](:[C;D2:3])-[Br;D1:5]>>[Br;D1:5]-[Br;D1:6].[C;D3:1](:[N:2]):[C;D2:4]:[C;D2:3]	1	1	2925	O=c1c(Br)cc(Cl)cn1Cc1ccccc1
[C;D3:1](:[C:2]:[N:6]):[C;D3:4](:[C;D2:3])-[Br;D1:5]>>[Br;D1:5]-[N;D3:13]-1-[C;D3:8](=[O:7])-[C:9]-[C:10]-[C;D3:11]-1=[O:12].[C;D3:1](:[C:2]:[N:6]):[C;D2:4]:[C;D2:3]$[N:1]-[C:2](=[O:3])-[C;D4:4]-[N;D3:12]:1:[C;D3:6](:[C;D3:5]):[C;D3:7](:[C;D2:8]):[N;D2:9]:[C;D3:10]:1=[O;D1:11]>>[C;D3:10](=[O;D1:11])(-[O;D2:17]-[C;D4:14](-[Cl:13])(-[Cl:15])-[Cl:16])-[O;D2:18]-[C;D4:19](-[Cl:20])(-[Cl:21])-[Cl:22].[N:1]-[C:2](=[O:3])-[C;D4:4]-[N;D2:12]-[C;D3:6](:[C;D3:5]):[C;D3:7](:[C;D2:8])-[N;D1:9]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	1	1	9932	NC(=O)C1(c2ccccn2)COc2c(Br)ccc3[nH]c(=O)n1c23
[C;D3:1](:[C:2]:[N:9])-[C;D3:4](-[C;D3:3])-[Si;D4:5](-[C;D1:6])(-[C;D1:7])-[C;D1:8]>>[Si;D4:5](-[C;D1:6])(-[C;D1:7])(-[C;D1:8])-[Cl;D1:10].[C;D3:1](:[C:2]:[N:9])-[C;D2:4]-[C;D3:3]$[C:1]:[C;D3:2]:1:[C:3]:[C:4]:[C;D3:5]:[N;D3:6]:1-[C;D1:7]>>[C;D1:7]-[I;D1:8].[C:1]:[C;D3:2]:1:[C:3]:[C:4]:[C;D3:5]:[N;D2:6]:1$[C;D2:1]:[C;D3:2]:1:[C;D3:3](:[C;D3:4]):[C;D3:5](:[C;D3:6](:[N;D2:7]:1)-[C;D3:8])-[C;D2:9]>>[C;D2:1]:[C;D3:2](:[C;D2:3]:[C;D3:4])-[N;D2:7]-[N;D1:10].[C;D2:5](-[C;D3:6](-[C;D3:8])=[O;D1:11])-[C;D2:9]	1	1	5466	Cc1cc(C)c2c3c(n(C)c2c1)-c1ccc(F)cc1C3[Si](C)(C)C
[C;D3:1](:[C;D2:2]:[C;D2:3]):[N:4]>>[C;D3:1](:[C;D3:2](:[C;D2:3])-[C;D2:6]#[N;D1:5]):[N:4]$[N:1]#[C;D2:2]-[C;D3:3]:1:[C;D2:4]:[C;D3:5](:[C;D3:6](-[C;D2:7]):[N;D2:9]:[C;D3:10]:1=[O;D1:11])-[C;D3:8]>>[C;D2:4](=[C;D3:5](-[C;D3:6](-[C;D2:7])=[O;D1:15])-[C;D3:8])-[N;D3:13](-[C;D1:12])-[C;D1:14].[N:1]#[C;D2:2]-[C;D2:3]-[C;D3:10](-[N;D1:9])=[O;D1:11]$[N;D3:1]-[C;D2:2]=[C;D3:3](-[C;D3:4](=[O:5])-[C:6])-[C;D3:7]>>[N;D3:1]-[C;D3:2](-[O;D2:9]-[C;D1:8])-[O;D2:10]-[C;D1:11].[C;D2:3](-[C;D3:4](=[O:5])-[C:6])-[C;D3:7]	1	1	1323	O=c1ccc2c([nH]1)CCc1ccccc1-2
[C;D3:1](:[C;D3:2](-[Br;D1:3]):[C;D3:4]):[N:5]>>[Br;D1:3]-[N;D3:12]-1-[C;D3:7](=[O:6])-[C:8]-[C:9]-[C;D3:10]-1=[O:11].[C;D3:1](:[C;D2:2]:[C;D3:4]):[N:5]$[C:1]:1:[C;D2:2]:[C;D3:3](-[N;D2:4]-[C;D2:5]):[C;D2:6]:[C:7]:[N:8]:1>>[C:1]:1:[C;D2:2]:[C;D3:3](:[C;D2:6]:[C:7]:[N:8]:1)-[O;D1:9].[N;D1:4]-[C;D2:5]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D2:7]-[C;D3:6]:1:[C:5]:[C:4]:[C:3]:[C:9]:[C:8]:1	1	1	5564	O=c1c(Br)c(NCc2ccccc2)ccn1Cc1cccc(F)c1
[C;D3:1](:[C;D3:2](-[C;D3:3](:[C;D2:4]):[C;D2:5]):[C;D3:6]:[N:7]):[N:8]>>[C;D3:1](:[C;D3:2](:[C;D3:6]:[N:7])-[I;D1:9]):[N:8].[C;D3:3](:[C;D2:4])(:[C;D2:5])-[B;D3:11](-[O;D1:10])-[O;D1:12]$[C;D3:1](:[C;D3:2](-[I;D1:3]):[C;D3:4]:[N:5]):[N:6]>>[I;D1:3]-[I;D1:7].[C;D3:1](:[C;D2:2]:[C;D3:4]:[N:5]):[N:6]$[C;D1:1]-[C;D3:2]:1:[C;D2:3]:[C;D3:4](=[O;D1:5]):[N;D3:6]:2:[C;D2:7]:[C:8]:[S;D2:9]:[C;D3:10]:2:[N;D2:11]:1>>[C;D1:1]-[C;D3:2](-[C;D2:3]-[C;D3:4](=[O;D1:5])-[O;D2:14]-[C;D2:13]-[C:12])=[O;D1:15].[N;D2:6]:1:[C;D2:7]:[C:8]:[S;D2:9]:[C;D3:10]:1-[N;D1:11]	1	1	8538	Cc1nc2sccn2c(=O)c1-c1cc(F)cc(F)c1
[C;D3:1](:[C;D3:2](-[Cl;D1:3]):[N;D2:4]:[C:5]):[N:6]>>[Cl;D1:3]-[P;D4:8](=[O;D1:7])(-[Cl;D1:9])-[Cl;D1:10].[C;D3:1](:[C;D3:2](:[N;D2:4]:[C:5])-[O;D1:11]):[N:6]$[O:1]-[C:2](=[O:3])-[C;D4:4]-[C;D3:5]:1:[C;D3:6](-[O;D1:7]):[N;D2:8]:[C;D3:9](-[C;D3:10](:[N:11]):[C:12]):[N;D2:13]:[N;D2:14]:1>>[O:1]-[C:2](=[O:3])-[C;D4:4]-[C;D3:5](-[C;D3:6](=[O;D1:7])-[O;D2:16]-[C;D1:15])=[O;D1:17].[N;D1:8]=[C;D3:9](-[C;D3:10](:[N:11]):[C:12])-[N;D2:13]-[N;D1:14]$[C;D3:1](=[N:2])-[N;D2:3]-[N;D1:4]>>[N;D1:4]-[N;D1:5].[C;D3:1](=[N:2])-[N;D1:3]	1	1	4521	COC(=O)C(C)(C)c1nnc(-c2nn(Cc3cccc(F)c3F)c3nc(C)ccc23)nc1Cl
[C;D3:1](:[N:2]):[C;D3:4](:[C;D2:3])-[C;D2:5]#[C;D2:6]-[C:7]>>[C;D3:1](:[N:2]):[C;D3:4](:[C;D2:3])-[Br;D1:8].[C;D1:5]#[C;D2:6]-[C:7]$[C;D3:1](:[N:2]):[C;D3:4](:[C;D2:3])-[Br;D1:5]>>[Br;D1:5]-[N;D3:12]-1-[C;D3:7](=[O:6])-[C:8]-[C:9]-[C;D3:10]-1=[O:11].[C;D3:1](:[N:2]):[C;D2:4]:[C;D2:3]$[C;D3:1](:[N:2]):[C;D2:4]:[C;D2:3]>>[C;D3:1](:[N:2]):[C;D3:4](:[C;D2:3])-[C;D3:6](=[O;D1:5])-[O;D1:7]	1	1	14	Nc1nc(-c2ccco2)c(-c2ccncn2)cc1C#Cc1ccccc1
[C;D3:1](:[N:2]):[C;D3:4](:[C;D2:3])-[C;D2:5]=[O;D1:6]>>[C;D2:5](=[O;D1:6])-[N;D3:8](-[C;D1:7])-[C;D1:9].[C;D3:1](:[N:2]):[C;D2:4]:[C;D2:3]$[N:1]:[C;D2:2]:[C;D3:3](-[C;D3:4](:[C;D2:5]):[C;D2:6]):[C;D2:7]>>[N:1]:[C;D2:2]:[C;D3:3](:[C;D2:7])-[Br;D1:8].[C;D3:4](:[C;D2:5])(:[C;D2:6])-[B;D3:10](-[O;D1:9])-[O;D1:11]$[C:1]-[C:2](-[C:3])(-[C:4])-[O;D2:5]-[C;D3:6](=[O;D1:7])-[N;D2:8]-[C;D3:9](:[N:10]):[C:11]>>[C:1]-[C:2](-[C:3])(-[C:4])-[O;D2:5]-[C;D3:6](=[O;D1:7])-[O;D2:19]-[C;D3:17](-[O:16]-[C:13](-[C:12])(-[C:14])-[C:15])=[O:18].[N;D1:8]-[C;D3:9](:[N:10]):[C:11]	1	1	4668	CC(C)(C)OC(=O)Nc1ncc(-c2ccccc2)cc1C=O
[C;D3:1](:[N:2]):[C;D3:4](:[C;D2:3])-[C;D3:5]:1:[N;D2:6]:[C:7](:[C:8]:[C:10]:[N;D2:11]:1):[C:9]>>[C;D3:1](:[N:2]):[C;D3:4](:[C;D2:3])-[B;D3:16]-1-[O;D2:15]-[C:13](-[C:12])(-[C:14])-[C:18](-[O;D2:17]-1)(-[C:19])-[C:20].[C;D3:5]:1(:[N;D2:6]:[C:7](:[C:8]:[C:10]:[N;D2:11]:1):[C:9])-[Cl;D1:21]$[C;D2:1]-[N;D3:2](-[C;D2:3]-[C;D3:4](:[N:5]):[C:6])-[C;D2:7]>>[C;D2:3](-[C;D3:4](:[N:5]):[C:6])-[Br;D1:8].[C;D2:1]-[N;D2:2]-[C;D2:7]$[N:1]:[C;D3:2](-[C;D2:3]-[Br;D1:4]):[C:5]>>[Br;D1:4]-[N;D3:12]-1-[C;D3:7](=[O:6])-[C:8]-[C:9]-[C;D3:10]-1=[O:11].[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:13]):[C:5]	1	1	7902	Cc1nc(N)ccc1-c1nc(N2CCOCC2)c2nc(CN3CCC(C(C)(C)O)CC3)ccc2n1
[C;D3:1](:[N:2]):[C;D3:4](:[C;D2:3])-[Cl;D1:5]>>[Cl;D1:5]-[Cl;D1:6].[C;D3:1](:[N:2]):[C;D2:4]:[C;D2:3]$[C;D3:1](:[C;D2:2]:[C;D2:3]):[N:4]>>[C;D3:1](:[C;D3:2](:[C;D2:3])-[C;D2:6]#[N;D1:5]):[N:4]$[N:1]#[C;D2:2]-[C;D3:3]:1:[C;D2:4]:[C;D3:5](:[C;D3:6](-[C;D2:7]):[N;D2:9]:[C;D3:10]:1=[O;D1:11])-[C;D3:8]>>[C;D2:4](=[C;D3:5](-[C;D3:6](-[C;D2:7])=[O;D1:15])-[C;D3:8])-[N;D3:13](-[C;D1:12])-[C;D1:14].[N:1]#[C;D2:2]-[C;D2:3]-[C;D3:10](-[N;D1:9])=[O;D1:11]	1	1	1323	O=c1[nH]c2c(cc1Cl)-c1ccccc1CC2
[C;D3:1](:[N:2]):[C;D3:4](:[C;D2:3])-[N;D1:5]>>[C;D3:1](:[N:2]):[C;D3:4](:[C;D2:3])-[Br;D1:6].[N;D0:5]$[C;D3:1](:[N:2]):[C;D3:4](:[C;D2:3])-[Br;D1:5]>>[Br;D1:5]-[N;D3:12]-1-[C;D3:7](=[O:6])-[C:8]-[C:9]-[C;D3:10]-1=[O:11].[C;D3:1](:[N:2]):[C;D2:4]:[C;D2:3]$[C;D1:1]-[N;D2:2]-[C;D3:3](:[N;D2:4]:[C:5]:[C:6]):[C;D2:7]>>[C;D3:3](:[N;D2:4]:[C:5]:[C:6])(:[C;D2:7])-[Cl;D1:8].[C;D1:1]-[N;D1:2]	1	1	2472	CNc1ncc(SC(F)(F)F)cc1N
[C;D3:1](:[N:2]):[C;D3:4](:[C;D3:3])-[Br;D1:5]>>[C;D3:1](:[N:2]):[C;D3:4](:[C;D3:3])-[N;D1:6].[Br;D0:5]$[C;D2:1]:[C;D3:2](-[C;D2:3]#[N;D1:4]):[C;D2:5]>>[C;D2:1]:[C;D3:2](:[C;D2:5])-[Br;D1:6].[C;D1:3]#[N;D1:4]$[C;D3:1](-[C;D2:2]-[O;D1:3]):[C:4]:[N:5]>>[C;D3:1](-[C;D3:2](-[O;D2:3]-[C;D2:7]-[C;D1:6])=[O;D1:8]):[C:4]:[N:5]	1	1	9733	COc1ncc(CO)c(Oc2cc(Cl)cc(C#N)c2)c1Br
[C;D3:1](:[N:2]):[N;D2:4]:[N;D2:3]>>[C;D3:1](:[N:2]):[N;D3:4](:[N;D2:3])-[C;D2:8]-[C;D2:7]-[C:6]#[N:5]$[C;D3:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[N;D2:5]:[N;D3:6]:1-[C;D2:7]>>[N;D2:3](=[N;D2+:4]=[N;D1-:5])-[Si;D4:9](-[C;D1:8])(-[C;D1:10])-[C;D1:11].[C;D3:1]-[C;D3:2](-[N;D2:6]-[C;D2:7])=[O;D1:12]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D2:5]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D2:5]	1	1	1797	CC(C)(C)OC(=O)N1[C@H](c2nnn[nH]2)C[C@@H]2CCCC[C@@H]21
[C;D3:1](:[N:2]):[N;D3:4](:[N;D2:3])-[C;D1:5]>>[C;D1:5]-[I;D1:6].[C;D3:1](:[N:2]):[N;D2:4]:[N;D2:3]$[C;D3:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[N;D2:5]:[N;D2:6]:1>>[C;D3:1]-[C;D2:2]#[N;D1:3].[N;D2+:4](=[N;D1-:5])=[N;D1-:6]$[C;D2:1]:[C;D3:2](-[C;D2:3]#[N;D1:4]):[C;D2:5]>>[C;D2:1]:[C;D3:2](:[C;D2:5])-[Br;D1:6].[C;D1:3]#[N;D1:4]	1	1	8426	COc1cc(C(=O)N2CCC3(CC2)CC(=O)c2cc(-c4nnnn4C)ccc2O3)nc2c(OC)cccc12
[C;D3:1](:[N:2]):[N;D3:5](:[C;D3:4]:[C:3])-[C;D2:6]-[C;D3:7]>>[C;D2:6](-[C;D3:7])-[Br;D1:8].[C;D3:1](:[N:2]):[N;D2:5]:[C;D3:4]:[C:3]$[C;D2:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4]:2:[N;D2:5]:[C:6](:[C:7]):[C:8]:[C;D2:9]:[C;D3:10]:2:[C;D3:11](=[O;D1:12]):[N;D2:13]:1>>[C;D2:1]-[C;D3:2](=[O;D1:14])-[Cl;D1:15].[N;D1:3]-[C;D3:4]:1:[N;D2:5]:[C:6](:[C:7]):[C:8]:[C;D2:9]:[C;D3:10]:1-[C;D3:11](=[O;D1:12])-[N;D1:13]$[N:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D2:5]:[C;D3:6](:[C;D2:7]):[C;D3:9](:[C;D2:8]):[N;D2:10]:[C;D3:11]:1-[N;D1:12]>>[N:1]-[C;D3:2](=[O:3])-[C;D3:4](=[C;D2:5]-[C;D3:6](:[C;D2:7]):[C;D3:9](:[C;D2:8])-[N;D3+:10](=[O;D1:13])-[O;D1-:14])-[C;D2:11]#[N;D1:12]	1	1	3716	CCCc1nc2nc3ccccc3cc2c(=O)n1Cc1ccccc1
[C;D3:1](:[N:2]):[N;D3:6](:[C;D3:5]:[C:4]:[N:3])-[C;D2:7]-[C;D3:8]>>[C;D2:7](-[C;D3:8])-[Br;D1:9].[C;D3:1](:[N:2]):[N;D2:6]:[C;D3:5]:[C:4]:[N:3]$[C;D2:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4]:2:[N;D2:5]:[C:6](:[C:7](:[C:8]):[N;D2:10]:[C;D3:11]:2:[C;D3:12](=[O;D1:13]):[N;D2:14]:1):[C:9]>>[C;D2:1]-[C;D3:2](-[N;D2:3]-[C;D3:4]:1:[N;D2:5]:[C:6](:[C:7](:[C:8]):[N;D2:10]:[C;D3:11]:1-[C;D3:12](=[O;D1:13])-[N;D1:14]):[C:9])=[O;D1:15]$[C;D2:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5](:[N:6]):[C:8]:[N:7]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:9].[N;D1:4]-[C;D3:5](:[N:6]):[C:8]:[N:7]	1	1	1263	CC(C)Cc1nc2nc3ccccc3nc2c(=O)n1Cc1ccccc1
[C;D3:1]-1-[C;D2:2]-[O;D2:3]-[C;D3:4](-[C;D3:5])-[O;D2:6]-[C;D2:7]-1>>[C;D3:1](-[C;D2:2]-[O;D1:3])-[C;D2:7]-[O;D1:8].[C;D2:4](-[C;D3:5])=[O;D1:6]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:6].[N;D1:4]-[C;D3:5]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[C;D3:8](-[C;D3:6](=[O:5])-[Cl:7])=[O;D1:9].[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:10]	1	1	3755	C[C@@H](S[C@@H]1CO[C@@H](c2ccc(C(=O)Nc3ccc(Cl)cc3)cc2)OC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
[C;D3:1]-1:[C;D3:2]-[B;D3:3](-[O;D1:4])-[O;D2:5]-[C;D3:6]-1-[C;D2:7]-[N;D3+:8]>>[C;D3:1](:[C;D3:2]-[B;D3:3]-1-[O;D2:4]-[C;D4:13](-[C;D4:10](-[C:9])(-[C:11])-[O;D2:12]-1)(-[C;D1:14])-[C;D1:15])-[C;D2:6]=[O;D1:5].[C;D1:7]-[N;D3+:8]$[C;D3:1]:[C;D3:5](:[C;D3:2]-[C:3]=[O:4])-[B;D3:6](-[O;D2:7])-[O;D2:8]>>[B;D3:6](-[O;D2:7])(-[O;D2:8])-[B;D3:13]-1-[O;D2:12]-[C:10](-[C:9])(-[C:11])-[C:15](-[O;D2:14]-1)(-[C:16])-[C:17].[C;D3:1]:[C;D3:5](:[C;D3:2]-[C:3]=[O:4])-[O;D2:21]-[S;D4:19](=[O:18])(=[O:20])-[C:22](-[F:23])(-[F:24])-[F:25]$[C;D3:1]-[O;D2:2]-[S;D4:3](=[O;D1:4])(=[O;D1:5])-[C;D4:6](-[F:7])(-[F:8])-[F:9]>>[S;D4:3](=[O;D1:4])(=[O;D1:5])(-[C;D4:6](-[F:7])(-[F:8])-[F:9])-[O;D2:13]-[S;D4:11](=[O:10])(=[O:12])-[C:14](-[F:15])(-[F:16])-[F:17].[C;D3:1]-[O;D1:2]	1	1	1050	CCOc1ccc(F)c2c1B(O)OC2C[N+](=O)[O-]
[C;D3:1]-1:[C;D3:2]-[O;D2:3]-[C;D4:4](-[C;D1:5])(-[C;D1:6])-[C;D3:7](=[O;D1:8])-[N;D2:9]-1>>[C;D4:4](-[C;D1:5])(-[C;D1:6])(-[C;D3:7](=[O;D1:8])-[O;D2:12]-[C;D2:11]-[C:10])-[Br;D1:13].[C;D3:1](:[C;D3:2]-[O;D1:3])-[N;D1:9]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]:[C;D3:2](-[Br;D1:3]):[C;D3:4]>>[Br;D1:3]-[Br;D1:5].[C;D2:1]:[C;D2:2]:[C;D3:4]	1	1	503	CCS(=O)(=O)c1cc(Br)c2c(c1)NC(=O)C(C)(C)O2
[C;D3:1]-[C;D2:2]#[N;D1:3]>>[C;D3:1]-[C;D2:2]=[O;D1:4].[N;D0:3]$[C;D3:1]-[O;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])-[Br;D1:5].[C;D3:1]-[O;D1:2]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D3:4](-[C;D1:3])=[O;D1:5]	1	1	758	COc1c(OCc2ccccc2)ccc(C#N)c1[N+](=O)[O-]
[C;D3:1]-[C;D2:2]#[N;D1:3]>>[C;D3:1]-[C;D2:2]=[O;D1:4].[N;D1:3]-[O;D1:5]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[Br;D1:4].[O;D0:3]$[C;D3:1]-[C;D2:2]-[Br;D1:3]>>[Br;D1:3]-[N;D3:10]-1-[C;D3:5](=[O:4])-[C:6]-[C:7]-[C;D3:8]-1=[O:9].[C;D3:1]-[C;D1:2]	1	1	246	Cc1cccc(C#N)c1Cl
[C;D3:1]-[C;D2:2]#[N;D1:3]>>[C;D3:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]$[C;D3:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]>>[C;D3:1]-[C;D3:2](=[O;D1:4])-[O;D2:6]-[C;D1:5].[N;D0:3]$[C;D1:1]-[O;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D1:6].[C;D1:1]-[O;D1:2]	1	1	3745	Cc1ccc2cc(C#N)ccc2n1
[C;D3:1]-[C;D2:2]#[N;D1:3]>>[C;D3:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]$[C;D3:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]>>[C;D3:1]-[C;D3:2](=[O;D1:4])-[O;D2:6]-[C;D1:5].[N;D1:3]-[C;D2:8]=[O;D1:7]$[C;D2:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:5]-[C;D1:6]):[C;D2:7]>>[C;D3:3](=[O;D1:4])(-[C;D1:8])-[O;D1:9].[C;D2:1]:[C;D3:2](:[C;D2:7])-[O;D2:13]-[S;D4:11](=[O:10])(=[O:12])-[C:14](-[F:15])(-[F:16])-[F:17].[O;D1:5]-[C;D1:6]	1	1	5491	CCCN1CCC(c2cccc(C#N)c2)CC1
