Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9]>>[C;D3:3](=[O;D1:4])(-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9])-[O;D2:17]-[C;D3:15](-[O:14]-[C:11](-[C:10])(-[C:12])-[C:13])=[O:16].[C;D2:1]-[N;D1:2]$[C;D2:1]-[C;D2:2]-[N;D1:3]>>[C;D2:1]-[C;D2:2]#[N;D1:3]$[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[C;D1:3]#[N;D1:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D2:3]-[C;D1:4])=[O;D1:5]	1	1	464	CC(CCNC(=O)OC(C)(C)C)c1ccc(N(C)c2ccc(OCc3ccccc3)cc2)cc1
[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9]>>[C;D3:3](=[O;D1:4])(-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9])-[O;D2:17]-[C;D3:15](-[O:14]-[C:11](-[C:10])(-[C:12])-[C:13])=[O:16].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D3:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D3:1]-[C;D2:2]-[O;D2:13]-[S;D4:10](-[C:9]:1:[C:8]:[C:7]:[C:6](-[C:5]):[C:15]:[C:14]:1)(=[O:11])=[O:12].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](=[O;D1:4])(=[O;D1:5])-[C;D3:6]:1:[C:7]:[C:8]:[C:9](-[C:10]):[C:11]:[C:12]:1>>[S;D4:3](=[O;D1:4])(=[O;D1:5])(-[C;D3:6]:1:[C:7]:[C:8]:[C:9](-[C:10]):[C:11]:[C:12]:1)-[Cl;D1:13].[C;D2:1]-[O;D1:2]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]	1	1	948	CON=C1CN(C(=O)OCc2ccccc2)CC1CNC(=O)OC(C)(C)C
[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9]>>[C;D3:3](=[O;D1:4])(-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9])-[O;D2:17]-[C;D3:15](-[O:14]-[C:11](-[C:10])(-[C:12])-[C:13])=[O:16].[C;D2:1]-[N;D1:2]$[C;D3:1]-[C;D2:2]-[N;D1:3]>>[C;D3:1]-[C;D2:2]=[N;D2:3]-[O;D1:4]$[C;D3:1]-[C;D2:2]=[N;D2:3]-[O;D1:4]>>[C;D3:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[O;D1:4]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]	1	1	1638	Cn1cc2c([C@@H]3C[C@H]3CNC(=O)OC(C)(C)C)cccc2n1
[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]>>[C;D3:3](=[O;D1:4])(-[O;D2:5])-[Cl;D1:6].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D2:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D2:1]-[C;D2:2]-[Cl;D1:5].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D3:5](=[O;D1:4])-[Cl;D1:6].[C;D2:1]-[C;D2:2]-[O;D1:7]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[C;D3:5](-[C;D2:4]-[C:3])=[O;D1:6]	1	1	71	CCc1nc2c(C)cc(C)nc2n1-c1ccc(CCNC(=O)Oc2ccccc2)cc1
[C;D2:1]-[N;D2:2]-[C;D3:3]:1:[N;D2:4]:[C:5]:[C:6]:[C:7]:[N;D2:8]:1>>[C;D3:3]:1(:[N;D2:4]:[C:5]:[C:6]:[C:7]:[N;D2:8]:1)-[Cl;D1:9].[C;D2:1]-[N;D1:2]$[C:1]:[C;D3:2](-[C;D3:3](=[N;D1:4])-[N;D2:5]-[O;D1:6]):[N:7]>>[C:1]:[C;D3:2](-[C;D2:3]#[N;D1:4]):[N:7].[N;D1:5]-[O;D1:6]$[C:1]:[C;D3:2](-[C;D2:3]#[N;D1:4]):[N:5]>>[C:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:6]):[N:5]$[C:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:5]):[N:6]>>[C:1]:[C;D3:2](-[C;D3:3](=[O;D1:5])-[O;D1:7]):[N:6].[N;D0:4]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	1	1	2184	CCCNc1nc(C)cc(C(=N)NO)n1
[C;D2:1]-[N;D2:2]-[C;D3:3]:1:[N;D2:4]:[C:5]:[C:6]:[C:7]:[N;D2:8]:1>>[C;D3:3]:1(:[N;D2:4]:[C:5]:[C:6]:[C:7]:[N;D2:8]:1)-[Cl;D1:9].[C;D2:1]-[N;D1:2]$[C;D2:1]-[C;D2:2]-[N;D1:3]>>[C;D2:1]-[C;D2:2]#[N;D1:3]$[C;D4:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D4:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[C;D1:3]#[N;D1:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D4:1]-[C;D2:2]-[O;D1:3]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:5]-[C;D1:4]	1	1	251	CC1(CCNc2ncc(Br)c(-c3cc4c(C(=O)NC5CC5)cccc4s3)n2)CCN(C(=O)OC(C)(C)C)CC1
[C;D2:1]-[N;D2:2]-[C;D3:3]:1:[N;D2:4]:[C:5]:[N:6]:[C:7]:[C;D2:8]:1>>[C;D3:3]:1(:[N;D2:4]:[C:5]:[N:6]:[C:7]:[C;D2:8]:1)-[Cl;D1:9].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D3:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9]>>[C;D3:3](=[O;D1:4])(-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9])-[O;D2:17]-[C;D3:15](-[O:14]-[C:11](-[C:10])(-[C:12])-[C:13])=[O:16].[C;D3:1]-[N;D1:2]	1	1	671	CC[C@H](CNc1ccnc(-c2cc(Br)ccc2O)n1)NC(=O)OC(C)(C)C
[C;D2:1]-[N;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[N;D1:2]$[C;D2:1]-[C;D2:2]-[N;D1:3]>>[C;D2:1]-[C;D2:2]#[N;D1:3]$[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[Br;D1:5].[C;D1:3]#[N;D1:4]$[C;D3:1]-[C;D2:2]-[Br;D1:3]>>[Br;D1:3]-[Br;D1:4].[C;D3:1]-[C;D2:2]-[O;D1:5]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	1	1	40	COc1ccc2cc(CCNS(C)(=O)=O)ccc2c1
[C;D2:1]-[N;D2:2]-[S;D4:3](=[O;D1:4])(=[O;D1:5])-[C;D3:6]>>[S;D4:3](=[O;D1:4])(=[O;D1:5])(-[C;D3:6])-[Cl;D1:7].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D2:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D2:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[C;D3:6]-1-[C;D2:5]-[C:4]-[C:3]-[C:8]-[O;D2:7]-1	1	1	5354	CCOC(=O)CSC(CCCCNS(=O)(=O)c1ccc(Cl)cc1)CCCc1cccnc1
[C;D2:1]-[N;D3:2](-[C;D1:3])-[C;D3:4](=[O:5])-[O:6]-[C:7](-[C:8])(-[C:9])-[C:10]>>[C;D1:3]-[I;D1:11].[C;D2:1]-[N;D2:2]-[C;D3:4](=[O:5])-[O:6]-[C:7](-[C:8])(-[C:9])-[C:10]$[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9]>>[C;D3:3](=[O;D1:4])(-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9])-[O;D2:17]-[C;D3:15](-[O:14]-[C:11](-[C:10])(-[C:12])-[C:13])=[O:16].[C;D2:1]-[N;D1:2]$[C;D2:1]-[C;D2:2]-[N;D1:3]>>[C;D2:1]-[C;D2:2]#[N;D1:3]$[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[C;D1:3]#[N;D1:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]	1	1	464	CC(CCN(C)C(=O)OC(C)(C)C)c1ccc(N(C)c2ccc(OCc3ccccc3)cc2)cc1
[C;D2:1]-[N;D3:2](-[C;D2:3])-[C;D2:4]-[C;D3:5](:[N:6]):[O:7]>>[C;D2:4](-[C;D3:5](:[N:6]):[O:7])-[Cl;D1:8].[C;D2:1]-[N;D2:2]-[C;D2:3]$[C:1](:[C;D3:2](-[C;D3:3]:1:[N;D2:4]:[O;D2:5]:[C;D3:6](-[C;D2:7]):[N;D2:8]:1):[N:9]):[N:10]>>[C;D3:6](-[C;D2:7])(-[O;D2:15]-[C;D3:12](=[O:11])-[C:13]-[Cl:14])=[O;D1:16].[C:1](:[C;D3:2](-[C;D3:3](=[N;D2:4]-[O;D1:5])-[N;D1:8]):[N:9]):[N:10]$[C:1](:[C;D3:2](-[C;D3:3](-[N;D1:4])=[N;D2:5]-[O;D1:6]):[N:7]):[N:8]>>[C:1](:[C;D3:2](-[C;D2:3]#[N;D1:4]):[N:7]):[N:8].[N;D1:5]-[O;D1:6]$[C:1](:[C;D3:2](-[C;D2:3]#[N;D1:4]):[N:5]):[N:6]>>[C:1](:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:7]):[N:5]):[N:6]$[C:1](:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:5]):[N:6]):[N:7]>>[C:1](:[C;D3:2](-[C;D3:3](=[O;D1:5])-[O;D1:8]):[N:6]):[N:7].[N;D0:4]	1	1	570	CCCN(CCC)Cc1nc(-c2ncn3c2CN(C)C(=O)c2c-3ccc(F)c2Cl)no1
[C;D2:1]-[N;D3:2]:1:[C;D3:3](=[O;D1:4]):[N;D2:5]:[N;D2:6]:[C;D3:7]:1-[C;D2:8]>>[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[N;D2:6]-[C;D3:7](-[C;D2:8])=[O;D1:9]$[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[N;D2:6]-[C:7](=[O:8])-[C:9]>>[C;D2:1]-[N;D2:2]=[C;D2:3]=[O;D1:4].[N;D1:5]-[N;D2:6]-[C:7](=[O:8])-[C:9]$[N;D1:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D2:5]>>[C;D3:3](=[O;D1:4])(-[C;D2:5])-[O;D1:6].[N;D1:1]-[N;D1:2]$[O;D1:1]=[C;D3:2](-[O;D1:3])-[C;D2:4]>>[O;D1:1]=[C;D3:8](-[O;D2:7]-[C:6]-[C:5])-[C;D1:9].[C;D2:2](-[C;D2:4])#[N;D1:10].[O;D0:3]$[N;D1:1]#[C;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])-[O;D1:5].[N;D1:1]#[C;D1:2]	1	1	324	CCn1c(CC2CC2c2ccc(Br)cc2)n[nH]c1=O
[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[Si;D4:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])(-[C;D1:8])-[C;D1:9]$[C;D2:1]-[C;D2:2]-[N;D1:3]>>[C;D2:1]-[C;D2:2]#[N;D1:3]$[C;D4:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D4:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[C;D1:3]#[N;D1:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D4:1]-[C;D2:2]-[O;D1:3]>>[C;D4:1]-[C;D2:2]=[O;D1:3]	1	1	1549	NCC[C@]1(c2ccccn2)C[C@@H]1CO
[C;D2:1]-[O;D2:2]-[C;D3:3](=[O;D1:4])-[C;D2:5]>>[C;D3:3](=[O;D1:4])(-[C;D2:5])-[O;D1:6].[C;D2:1]-[O;D1:2]$[O;D1:1]=[C;D3:2](-[O;D1:3])-[C;D2:4]>>[O;D1:3]-[C;D3:6](-[C;D1:5])-[C;D1:7].[C;D2:2](-[C;D2:4])#[N;D1:8].[O;D0:1]$[N;D1:1]#[C;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1:1]#[C;D1:2]$[C;D1:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[O;D2:5]-[C;D2:6]>>[C;D1:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[Cl;D1:7].[O;D1:5]-[C;D2:6]$[O;D1:1]-[C;D2:2]-[C;D3:3]>>[O;D1:1]=[C;D3:2](-[C;D3:3])-[O;D1:4]	1	1	1607	CCOC(=O)Cc1cc(Cl)cc(OC(F)(F)F)c1
[C;D2:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D3:6]-[C:7](-[C:8])=[O:9]>>[N;D3+:3](=[O;D1:4])(-[O;D1-:5])-[O;D1:10].[C;D2:1]:[C;D2:2]:[C;D3:6]-[C:7](-[C:8])=[O:9]$[C;D3:1]-[O;D2:2]-[C;D1:3]>>[C;D1:3]-[I;D1:4].[C;D3:1]-[O;D1:2]$[C;D3:1]:[C;D3:2](-[O;D1:3]):[C;D2:4]>>[C;D3:1]:[C;D3:2](:[C;D2:4])-[N;D1:5].[O;D1:3]=[N;D2:7]-[O;D1:6]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D2:6]>>[N;D3+:3](=[O;D1:4])(-[O;D1-:5])-[O;D1:7].[C;D3:1]:[C;D2:2]:[C;D2:6]	1	1	1	CCc1cc([N+](=O)[O-])c(C(C)=O)cc1OC
[C;D2:1]:[C;D3:2]:1:[C;D3:3](-[O;D1:4]):[C;D2:5]:[N;D2:6]:[N;D2:7]:[C;D3:8]:1:[C;D2:9]>>[N;D2:6](=[O;D1:10])-[O;D1:11].[C;D2:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[C;D1:5]):[C;D3:8](-[N;D1:7]):[C;D2:9]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D3:6]-[C:7](-[C:8])=[O:9]>>[N;D3+:3](=[O;D1:4])(-[O;D1-:5])-[O;D1:10].[C;D2:1]:[C;D2:2]:[C;D3:6]-[C:7](-[C:8])=[O:9]$[C;D3:1]-[O;D2:2]-[C;D1:3]>>[C;D1:3]-[I;D1:4].[C;D3:1]-[O;D1:2]$[C;D3:1]:[C;D3:2](-[O;D1:3]):[C;D2:4]>>[C;D3:1]:[C;D3:2](:[C;D2:4])-[N;D1:5].[O;D1:3]=[N;D2:7]-[O;D1:6]	1	1	1	CCc1cc2nncc(O)c2cc1OC
[C;D3:1](-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D3:6](-[C:5])=[O:7]):[C:8]:[N:9]>>[C;D3:1](-[C;D2:2]-[Cl;D1:10]):[C:8]:[N:9].[N;D2:3](-[C;D2:4])-[C;D3:6](-[C:5])=[O:7]$[C;D3:1](-[C;D2:2]-[Cl;D1:3]):[C:4]:[N:5]>>[Cl;D1:3]-[S;D3:7](=[O;D1:6])-[Cl;D1:8].[C;D3:1](-[C;D2:2]-[O;D1:9]):[C:4]:[N:5]$[C;D3:1](-[C;D2:2]-[O;D1:3]):[C:4]:[N:5]>>[C;D3:1](-[C;D3:2](=[O;D1:3])-[O;D2:8]-[C;D2:7]-[C:6]):[C:4]:[N:5]$[C;D3:1]-[O;D2:2]-[C;D1:3]>>[C;D1:3]-[I;D1:4].[C;D3:1]-[O;D1:2]$[C:1]:[C;D3:2](-[O;D2:3]-[C;D2:4]-[C;D3:5]):[N:6]>>[C;D2:4](-[C;D3:5])-[Br;D1:7].[C:1]:[C;D3:2](-[O;D1:3]):[N:6]	1	1	829	COc1cc(C)nc(OCc2ccccc2)c1CN1CCc2c(Cl)cc(Br)c(Cl)c2C1=O
[C;D3:1](-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D2:5]):[C:6]:[N:7]>>[C;D3:1](-[C;D3:2](=[O;D1:3])-[O;D1:8]):[C:6]:[N:7].[N;D1:4]-[C;D2:5]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]$[C;D2:1]-[C;D3:2]:1:[C;D2:3]:[C;D3:4](-[C;D3:5](=[O:6])-[O:7]):[C;D3:8](:[C;D3:9]):[N;D3:12]:1:[C;D2:11]:[C:10]>>[C;D2:1]-[C;D3:2](-[C;D2:3]=[O;D1:13])-[Br;D1:14].[C;D2:4](-[C;D3:5](=[O:6])-[O:7])-[C;D3:8](:[C;D3:9]):[N;D2:12]:[C;D2:11]:[C:10]$[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:5](:[N:6]):[C:7]>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D3:5](:[N:6]):[C:7])-[C;D3:11](-[O;D2:10]-[C:9]-[C:8])=[O;D1:12]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D3:5](=[O:6])-[O:7])-[C;D3:8](:[N;D2:9]:[C:10]:[C:11]):[C;D3:12]>>[C;D3:8](:[N;D2:9]:[C:10]:[C:11])(:[C;D3:12])-[Cl;D1:13].[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:5](=[O:6])-[O:7]	1	1	2923	CCOCCc1cc(C(=O)NCC2(O)CCCC(F)(F)C2)c2c(Cl)cccn12
[C;D3:1]-[C;D2:2]=[C;D3:3](-[C;D2:4]#[N:5])-[C;D3:6](-[C;D1:7])=[O;D1:8]>>[C;D3:1]-[C;D2:2]=[O;D1:9].[C;D2:3](-[C;D2:4]#[N:5])=[C;D3:6](-[C;D1:7])-[O;D1:8]$[C;D2:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C;D2:5]>>[C;D2:1]:[C;D3:2](:[C;D2:5])-[Br;D1:6].[C;D2:3](=[O;D1:4])-[N;D3:8](-[C;D1:7])-[C;D1:9]$[C;D2:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[C;D3:5](:[C;D2:6]):[C;D3:8]:1:[C;D2:7]>>[C;D2:1]-[C;D3:2](-[C;D3:8](:[C;D3:5](:[C;D2:6])-[F;D1:10]):[C;D2:7])=[O;D1:9].[N;D1:3]-[N;D1:4]$[C;D2:1]-[C;D3:2](=[O;D1:3])-[C;D3:4]>>[C;D2:1]-[C;D3:2](-[O;D1:3])-[C;D3:4]$[C;D1:1]-[C;D2:2]-[C;D3:3](-[O;D1:4])-[C;D3:5]>>[C;D1:1]-[C;D2:2]-[Mg;D2:7]-[Br;D1:6].[C;D2:3](=[O;D1:4])-[C;D3:5]	1	1	1269	CCc1n[nH]c2ccc(/C=C(\C#N)C(C)=O)cc12
[C;D3:1]-[C;D3:2](-[N;D1:3])=[N;D2:4]-[O;D1:5]>>[C;D3:1]-[C;D2:2]#[N;D1:3].[N;D1:4]-[O;D1:5]$[C;D3:1]-[C;D2:2]#[N;D1:3]>>[C;D3:1]-[C;D2:2]=[N;D2:3]-[O;D1:4]$[C;D3:1]-[C;D2:2]=[N;D2:3]-[O;D1:4]>>[C;D3:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[O;D1:4]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	1	1	583	CC(C)(C)OC(=O)CCCCc1cc2cc(C(N)=NO)ccc2c(=O)n1-c1ccc(F)cc1
[C;D3:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]>>[O;D1:4]=[S;D3:6](-[C;D1:5])-[C;D1:7].[C;D3:1]-[C;D2:2]#[N;D1:3]$[C;D2:1]:[C;D3:2](-[C;D2:3]#[N;D1:4]):[C;D2:5]>>[C;D2:1]:[C;D3:2](:[C;D2:5])-[Br;D1:6].[C;D1:3]#[N;D1:4]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D3:2]-1-[C;D3:4](=[O;D1:3])-[C;D3:5]:2:[C:6]:[C:7]:[C:8]:[C:9]:[C;D3:10]:2-[C;D3:11]-1=[O;D1:12]$[C:1](:[N:2]):[C;D3:3]-[C;D2:4]-[N;D3:5]-1-[C;D3:6](=[O:7])-[C:8]:[C:9]-[C;D3:10]-1=[O:11]>>[C:1](:[N:2]):[C;D3:3]-[C;D2:4]-[O;D1:12].[N;D2:5]-1-[C;D3:6](=[O:7])-[C:8]:[C:9]-[C;D3:10]-1=[O:11]$[C:1](:[N:2]):[C;D3:3]-[C;D2:4]-[O;D1:5]>>[C:1](:[N:2]):[C;D3:3]-[C;D3:4](-[O;D2:5]-[C;D1:6])=[O;D1:7]	1	1	1812	CC(C)Cc1nc2ccc(C(N)=O)cc2c(-c2ccccc2)c1CN
[C;D3:1]-[C;D3:2](=[O;D1:3])-[C;D3:4]:[C:5]:[N:6]>>[C;D3:1]-[C;D3:2](-[O;D1:3])-[C;D3:4]:[C:5]:[N:6]$[C;D3:1]-[C;D3:2](-[O;D1:3])-[C;D3:4]:1:[C;D2:5]:[N:6]:[C:7](:[N:8]):[C;D3:9]:1>>[C;D3:1]-[C;D2:2]=[O;D1:3].[C;D2:4]:1:[C;D2:5]:[N:6]:[C:7](:[N:8]):[C;D3:9]:1$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:5]-[C;D1:4]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:4]-[C;D1:5]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[O;D1:4]-[C;D1:5]	1	1	3224	CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Br)cc23)c1
[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D2:5]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D2:5]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]$[C;D3:1]:[C;D3:2](-[C;D2:3]#[N;D1:4]):[C;D2:5]>>[C;D3:1]:[C;D3:2](:[C;D2:5])-[I;D1:6].[C;D1:3]#[N;D1:4]$[C;D3:1]:[C;D3:2](-[I;D1:3]):[C;D2:4]>>[C;D3:1]:[C;D3:2](:[C;D2:4])-[N;D1:5].[I;D0:3]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	1	1	312	Cc1cc(C(C)C(=O)NCc2ccc(C(F)(F)F)nc2N2CCCC2)ccc1C#N
